LST,area,date
26.976115318957817,Sarkhej,2025-08-13
27.418487780772725,Sarkhej,2025-08-21
27.860860242587638,Sarkhej,2025-08-29
28.303232704402543,Sarkhej,2025-09-06
29.98977070063698,Sarkhej,2025-09-14
29.482100628930848,Sarkhej,2025-09-22
25.48677987421387,Sarkhej,2025-09-30
29.236138364779897,Sarkhej,2025-10-08
30.2135597484277,Sarkhej,2025-10-16
31.190981132075503,Sarkhej,2025-10-24
26.50911949685538,Sarkhej,2025-11-01
26.609949685534627,Sarkhej,2025-11-09
25.29769811320757,Sarkhej,2025-11-17
26.213320754717024,Sarkhej,2025-11-25
25.39359748427676,Sarkhej,2025-12-03
25.15875471698117,Sarkhej,2025-12-11
24.13701886792457,Sarkhej,2025-12-19
23.52255345911953,Sarkhej,2025-12-27
21.08710691823904,Sarkhej,2026-01-01
22.620088050314497,Sarkhej,2026-01-09
22.353672955974865,Sarkhej,2026-01-17
21.309849056603795,Sarkhej,2026-01-25
24.738553459119533,Sarkhej,2026-02-02
25.917270440251595,Sarkhej,2026-02-10
27.35767295597487,Sarkhej,2026-02-18
29.48549685534596,Sarkhej,2026-02-26
32.721446540880535,Sarkhej,2026-03-06
26.43674300254456,Satellite,2018-01-01
28.67722646310435,Satellite,2018-01-09
29.566768447837163,Satellite,2018-01-17
29.43625954198476,Satellite,2018-01-25
30.150916030534383,Satellite,2018-02-02
30.50608142493643,Satellite,2018-02-10
33.70287531806619,Satellite,2018-02-18
35.80305343511453,Satellite,2018-02-26
37.076284987277376,Satellite,2018-03-06
37.03137404580155,Satellite,2018-03-14
39.88653944020359,Satellite,2018-03-22
40.89539440203564,Satellite,2018-03-30
39.42162849872776,Satellite,2018-04-07
42.56875318066161,Satellite,2018-04-15
43.078905852417336,Satellite,2018-04-23
42.750101781170514,Satellite,2018-05-01
43.62826972010181,Satellite,2018-05-09
42.07198473282447,Satellite,2018-05-17
42.02567430025447,Satellite,2018-05-25
38.42554707379138,Satellite,2018-06-02
34.41005089058526,Satellite,2018-06-10
36.31218829516543,Satellite,2018-06-18
35.61730642217063,Satellite,2018-06-26
34.92242454917583,Satellite,2018-07-04
34.22754267618103,Satellite,2018-07-12
33.53266080318623,Satellite,2018-07-20
32.83777893019143,Satellite,2018-07-28
32.142897057196635,Satellite,2018-08-05
31.448015184201832,Satellite,2018-08-13
30.75313331120703,Satellite,2018-08-21
30.05825143821223,Satellite,2018-08-29
29.363369565217432,Satellite,2018-09-06
34.49730279898222,Satellite,2018-09-14
35.66272264631046,Satellite,2018-09-22
36.95921119592878,Satellite,2018-09-30
35.068931297709945,Satellite,2018-10-08
37.84259541984735,Satellite,2018-10-16
36.37038167938934,Satellite,2018-10-24
34.68391857506365,Satellite,2018-11-01
34.2022900763359,Satellite,2018-11-09
34.36956743002549,Satellite,2018-11-17
31.74900763358783,Satellite,2018-11-25
29.97951653944024,Satellite,2018-12-03
27.53519083969468,Satellite,2018-12-11
27.75646310432573,Satellite,2018-12-19
26.29119592875321,Satellite,2018-12-27
26.78188295165397,Satellite,2019-01-01
26.717124681933875,Satellite,2019-01-09
28.33557251908401,Satellite,2019-01-17
25.757989821882973,Satellite,2019-01-25
26.33050890585245,Satellite,2019-02-02
30.05368956743006,Satellite,2019-02-10
33.6559287531807,Satellite,2019-02-18
32.11704834605601,Satellite,2019-02-26
34.364503816793906,Satellite,2019-03-06
37.05671755725193,Satellite,2019-03-14
40.4105852417303,Satellite,2019-03-22
42.7683715012723,Satellite,2019-03-30
43.54931297709926,Satellite,2019-04-07
41.61788804071249,Satellite,2019-04-15
44.29058524173033,Satellite,2019-04-23
41.79979643765906,Satellite,2019-05-01
40.21160305343515,Satellite,2019-05-09
41.41562340966923,Satellite,2019-05-17
42.35608142493643,Satellite,2019-05-25
39.50384223918579,Satellite,2019-06-02
39.25137404580155,Satellite,2019-06-10
36.55431177446105,Satellite,2019-06-18
35.71195000400882,Satellite,2019-06-26
34.86958823355659,Satellite,2019-07-04
34.02722646310436,Satellite,2019-07-12
36.8646055979644,Satellite,2019-07-20
36.01398218829519,Satellite,2019-07-28
35.16335877862598,Satellite,2019-08-05
34.312735368956766,Satellite,2019-08-13
33.462111959287554,Satellite,2019-08-21
33.38770483460562,Satellite,2019-08-29
33.31329770992369,Satellite,2019-09-06
33.23889058524175,Satellite,2019-09-14
33.164483460559815,Satellite,2019-09-22
33.09007633587788,Satellite,2019-09-30
36.27539440203566,Satellite,2019-10-08
34.18083969465652,Satellite,2019-10-16
30.928931297709944,Satellite,2019-10-24
33.3730025445293,Satellite,2019-11-01
32.42938931297712,Satellite,2019-11-09
32.00486005089061,Satellite,2019-11-17
30.14503816793896,Satellite,2019-11-25
28.363384223918604,Satellite,2019-12-03
26.46931297709926,Satellite,2019-12-11
27.23745547073795,Satellite,2019-12-19
24.71030534351148,Satellite,2019-12-27
25.836005089058546,Satellite,2020-01-01
23.64030534351149,Satellite,2020-01-09
26.26211195928756,Satellite,2020-01-17
27.795750636132336,Satellite,2020-01-25
27.70717557251912,Satellite,2020-02-02
31.13646310432574,Satellite,2020-02-10
33.12526717557255,Satellite,2020-02-18
33.064707379134894,Satellite,2020-02-26
32.14483460559798,Satellite,2020-03-05
35.874860050890604,Satellite,2020-03-13
35.8618066157761,Satellite,2020-03-21
40.013053435114536,Satellite,2020-03-29
40.8796183206107,Satellite,2020-04-06
42.03715012722648,Satellite,2020-04-14
41.886666666666684,Satellite,2020-04-22
43.20417302798986,Satellite,2020-04-30
42.90620865139951,Satellite,2020-05-08
43.830050890585255,Satellite,2020-05-16
42.25944020356238,Satellite,2020-05-24
38.13058524173029,Satellite,2020-06-01
37.8630279898219,Satellite,2020-06-09
37.59547073791351,Satellite,2020-06-17
37.94689567430029,Satellite,2020-06-25
36.9101962922574,Satellite,2020-07-03
35.87349691021451,Satellite,2020-07-11
34.836797528171616,Satellite,2020-07-19
33.800098146128725,Satellite,2020-07-27
32.763398764085835,Satellite,2020-08-04
31.726699382042945,Satellite,2020-08-12
30.69000000000005,Satellite,2020-08-20
35.42147286821709,Satellite,2020-08-28
31.64317333333337,Satellite,2020-09-05
33.38577241730283,Satellite,2020-09-13
35.1283715012723,Satellite,2020-09-21
35.34931297709925,Satellite,2020-09-29
36.76058524173029,Satellite,2020-10-07
36.516157760814274,Satellite,2020-10-15
36.45834605597968,Satellite,2020-10-23
33.53437659033082,Satellite,2020-10-31
31.994732824427512,Satellite,2020-11-08
31.50478371501275,Satellite,2020-11-16
31.20437659033084,Satellite,2020-11-24
31.621933842239216,Satellite,2020-12-02
28.094554707379164,Satellite,2020-12-10
27.06898218829519,Satellite,2020-12-18
25.830890585241765,Satellite,2020-12-26
25.281501272264645,Satellite,2021-01-01
27.7008142493639,Satellite,2021-01-09
28.38559796437661,Satellite,2021-01-17
26.169847328244305,Satellite,2021-01-25
28.15768447837153,Satellite,2021-02-02
29.614554707379163,Satellite,2021-02-10
33.6372773536896,Satellite,2021-02-18
36.3903307888041,Satellite,2021-02-26
37.33882951653946,Satellite,2021-03-06
36.31073791348602,Satellite,2021-03-14
39.7403307888041,Satellite,2021-03-22
40.195190839694696,Satellite,2021-03-30
41.79272264631047,Satellite,2021-04-07
41.86030534351147,Satellite,2021-04-15
41.52692111959291,Satellite,2021-04-23
42.69893129770995,Satellite,2021-05-01
41.85628498727737,Satellite,2021-05-09
34.70580152671758,Satellite,2021-05-17
37.37193384223921,Satellite,2021-05-25
35.20992366412218,Satellite,2021-06-02
32.714245439469344,Satellite,2021-06-10
33.0277588520502,Satellite,2021-06-18
33.34127226463106,Satellite,2021-06-26
33.41615988125532,Satellite,2021-07-04
33.49104749787958,Satellite,2021-07-12
33.56593511450384,Satellite,2021-07-20
33.6408227311281,Satellite,2021-07-28
33.71571034775236,Satellite,2021-08-05
33.790597964376616,Satellite,2021-08-13
33.865485581000875,Satellite,2021-08-21
33.940373197625135,Satellite,2021-08-29
34.015260814249395,Satellite,2021-09-06
34.090148430873654,Satellite,2021-09-14
34.165036047497914,Satellite,2021-09-22
34.23992366412217,Satellite,2021-09-30
34.41842239185753,Satellite,2021-10-08
34.22918575063616,Satellite,2021-10-16
33.36587786259545,Satellite,2021-10-24
32.90020356234098,Satellite,2021-11-01
31.03758269720105,Satellite,2021-11-09
32.580330788804105,Satellite,2021-11-17
31.52928753180665,Satellite,2021-11-25
27.424656488549648,Satellite,2021-12-03
28.05020356234099,Satellite,2021-12-11
26.423536895674324,Satellite,2021-12-19
23.983155216285,Satellite,2021-12-27
26.91300254452928,Satellite,2022-01-01
23.51254452926212,Satellite,2022-01-09
21.11603053435116,Satellite,2022-01-17
26.300763358778656,Satellite,2022-01-25
28.025954198473304,Satellite,2022-02-02
30.256310432570007,Satellite,2022-02-10
32.701755725190864,Satellite,2022-02-18
33.952239185750656,Satellite,2022-02-26
36.56137404580157,Satellite,2022-03-06
39.13722646310436,Satellite,2022-03-14
39.12793893129774,Satellite,2022-03-22
41.08005089058527,Satellite,2022-03-30
41.91984732824431,Satellite,2022-04-07
41.36992366412216,Satellite,2022-04-15
44.32959287531809,Satellite,2022-04-23
41.095216284987295,Satellite,2022-05-01
40.387048346056005,Satellite,2022-05-09
38.319821882951686,Satellite,2022-05-17
37.04073791348604,Satellite,2022-05-25
37.85824427480919,Satellite,2022-06-02
39.274961832061095,Satellite,2022-06-10
36.027302798982205,Satellite,2022-06-18
34.94763994910944,Satellite,2022-06-26
33.86797709923667,Satellite,2022-07-04
32.78831424936389,Satellite,2022-07-12
31.708651399491124,Satellite,2022-07-20
30.62898854961836,Satellite,2022-07-28
29.549325699745584,Satellite,2022-08-05
28.46966284987281,Satellite,2022-08-13
27.390000000000043,Satellite,2022-08-21
32.238244274809205,Satellite,2022-08-29
37.086488549618366,Satellite,2022-09-06
31.332111959287555,Satellite,2022-09-14
32.60124018838308,Satellite,2022-09-22
34.61111959287535,Satellite,2022-09-30
34.56780322307042,Satellite,2022-10-08
34.5244868532655,Satellite,2022-10-16
34.48117048346057,Satellite,2022-10-24
34.03684478371504,Satellite,2022-11-01
32.05030534351147,Satellite,2022-11-09
30.852875318066168,Satellite,2022-11-17
29.62694656488552,Satellite,2022-11-25
28.54267175572522,Satellite,2022-12-03
29.51989821882955,Satellite,2022-12-11
28.058040712468223,Satellite,2022-12-19
26.63333333333335,Satellite,2022-12-27
24.4382697201018,Satellite,2023-01-01
25.31511450381682,Satellite,2023-01-09
24.734249363867708,Satellite,2023-01-17
24.91760814249368,Satellite,2023-01-25
29.402417302798987,Satellite,2023-02-02
32.02890585241733,Satellite,2023-02-10
33.499414758269744,Satellite,2023-02-18
34.334045801526734,Satellite,2023-02-26
34.593587786259555,Satellite,2023-03-06
33.29468193384226,Satellite,2023-03-14
34.568066157760825,Satellite,2023-03-22
35.38837150127228,Satellite,2023-03-30
38.80758269720105,Satellite,2023-04-07
40.73666666666669,Satellite,2023-04-15
41.08697201017815,Satellite,2023-04-23
37.57615776081427,Satellite,2023-05-01
43.58608142493642,Satellite,2023-05-09
41.04480916030537,Satellite,2023-05-17
36.868727735368985,Satellite,2023-05-25
36.46857506361325,Satellite,2023-06-02
34.02852417302802,Satellite,2023-06-10
32.66670208651403,Satellite,2023-06-18
31.304880000000043,Satellite,2023-06-26
31.54952273355148,Satellite,2023-07-04
31.794165467102918,Satellite,2023-07-12
32.03880820065435,Satellite,2023-07-20
32.28345093420579,Satellite,2023-07-28
32.52809366775722,Satellite,2023-08-05
32.772736401308656,Satellite,2023-08-13
33.01737913486009,Satellite,2023-08-21
33.49748091603056,Satellite,2023-08-29
33.76666996966141,Satellite,2023-09-06
34.035859023292254,Satellite,2023-09-14
34.3050480769231,Satellite,2023-09-22
34.26704834605601,Satellite,2023-09-30
34.78010178117051,Satellite,2023-10-08
34.76600508905855,Satellite,2023-10-16
34.08432569974559,Satellite,2023-10-24
32.472519083969495,Satellite,2023-11-01
32.09735368956746,Satellite,2023-11-09
30.070636132315546,Satellite,2023-11-17
26.438447837150136,Satellite,2023-11-25
27.503536895674333,Satellite,2023-12-03
26.177989821883,Satellite,2023-12-11
25.910305343511485,Satellite,2023-12-19
25.443009404388743,Satellite,2023-12-27
23.21880407124684,Satellite,2024-01-01
26.166819338422425,Satellite,2024-01-09
25.13083969465652,Satellite,2024-01-17
26.059643765903328,Satellite,2024-01-25
27.81165394402039,Satellite,2024-02-02
28.76699745547077,Satellite,2024-02-10
30.891424936386784,Satellite,2024-02-18
30.120763358778667,Satellite,2024-02-26
32.48460559796441,Satellite,2024-03-05
34.25826972010181,Satellite,2024-03-13
36.58195928753183,Satellite,2024-03-21
34.49890585241734,Satellite,2024-03-29
37.35994910941479,Satellite,2024-04-06
40.03000000000004,Satellite,2024-04-14
39.72066157760817,Satellite,2024-04-22
41.32501272264634,Satellite,2024-04-30
38.19284987277357,Satellite,2024-05-08
38.32053435114508,Satellite,2024-05-16
36.50432569974559,Satellite,2024-05-24
37.3291348600509,Satellite,2024-06-01
37.49447837150131,Satellite,2024-06-09
30.10465648854965,Satellite,2024-06-17
30.53138556161399,Satellite,2024-06-25
30.95811463467833,Satellite,2024-07-03
31.384843707742675,Satellite,2024-07-11
31.81157278080702,Satellite,2024-07-19
32.23830185387136,Satellite,2024-07-27
32.6650309269357,Satellite,2024-08-04
33.09176000000004,Satellite,2024-08-12
32.2324355555556,Satellite,2024-08-20
31.373111111111147,Satellite,2024-08-28
30.5137866666667,Satellite,2024-09-05
30.74844783715015,Satellite,2024-09-13
30.932798982188324,Satellite,2024-09-21
31.1171501272265,Satellite,2024-09-29
33.511857506361345,Satellite,2024-10-07
31.4258269720102,Satellite,2024-10-15
33.954503816793924,Satellite,2024-10-23
33.49875318066159,Satellite,2024-10-31
31.76048346055983,Satellite,2024-11-08
28.802773536895685,Satellite,2024-11-16
27.418804071246846,Satellite,2024-11-24
26.009033078880428,Satellite,2024-12-02
23.65798982188299,Satellite,2024-12-10
24.05636132315524,Satellite,2024-12-18
23.370839694656524,Satellite,2024-12-26
24.276870229007653,Satellite,2025-01-01
23.256437659033104,Satellite,2025-01-09
26.11389312977101,Satellite,2025-01-17
25.82625954198476,Satellite,2025-01-25
26.015445292620893,Satellite,2025-02-02
28.72259541984737,Satellite,2025-02-10
29.345750636132355,Satellite,2025-02-18
30.752239185750685,Satellite,2025-02-26
35.07455470737918,Satellite,2025-03-06
35.27017811704836,Satellite,2025-03-14
35.343867684478404,Satellite,2025-03-22
37.33918575063615,Satellite,2025-03-30
37.55137404580155,Satellite,2025-04-07
37.37964376590333,Satellite,2025-04-15
38.59412213740461,Satellite,2025-04-23
39.296132315521646,Satellite,2025-05-01
35.82086513994913,Satellite,2025-05-09
34.647811704834616,Satellite,2025-05-17
31.12788804071249,Satellite,2025-05-25
33.298091603053464,Satellite,2025-06-02
33.44073791348603,Satellite,2025-06-10
33.0110135197278,Satellite,2025-06-18
32.58128912596956,Satellite,2025-06-26
32.15156473221132,Satellite,2025-07-04
31.721840338453084,Satellite,2025-07-12
31.29211594469485,Satellite,2025-07-20
30.86239155093661,Satellite,2025-07-28
30.43266715717837,Satellite,2025-08-05
30.002942763420137,Satellite,2025-08-13
29.5732183696619,Satellite,2025-08-21
29.143493975903663,Satellite,2025-08-29
28.93274809160308,Satellite,2025-09-06
30.32880407124685,Satellite,2025-09-14
31.724860050890616,Satellite,2025-09-22
30.95568702290079,Satellite,2025-09-30
30.18651399491096,Satellite,2025-10-08
30.896055979643787,Satellite,2025-10-16
31.605597964376614,Satellite,2025-10-24
27.214478371501293,Satellite,2025-11-01
26.855394402035657,Satellite,2025-11-09
25.15661577608145,Satellite,2025-11-17
26.07000000000005,Satellite,2025-11-25
24.92208651399493,Satellite,2025-12-03
25.053791348600534,Satellite,2025-12-11
24.80320610687025,Satellite,2025-12-19
23.05127226463108,Satellite,2025-12-27
21.52605597964381,Satellite,2026-01-01
23.104707379134897,Satellite,2026-01-09
21.75213740458017,Satellite,2026-01-17
21.926055979643788,Satellite,2026-01-25
26.22528368794328,Satellite,2026-02-02
26.90040712468197,Satellite,2026-02-10
29.2878880407125,Satellite,2026-02-18
30.15251908396949,Satellite,2026-02-26
33.25414758269723,Satellite,2026-03-06
27.071158690176347,Thaltej,2018-01-01
29.28596977329978,Thaltej,2018-01-09
30.228035264483665,Thaltej,2018-01-17
29.78879093198997,Thaltej,2018-01-25
30.6807808564232,Thaltej,2018-02-02
31.429798488665025,Thaltej,2018-02-10
34.40528967254412,Thaltej,2018-02-18
36.45856423173807,Thaltej,2018-02-26
37.86125944584385,Thaltej,2018-03-06
37.68010075566754,Thaltej,2018-03-14
40.59397984886653,Thaltej,2018-03-22
41.81329974811086,Thaltej,2018-03-30
40.423652392947126,Thaltej,2018-04-07
43.83516372795973,Thaltej,2018-04-15
44.21743073047861,Thaltej,2018-04-23
43.89483627204032,Thaltej,2018-05-01
44.54841309823683,Thaltej,2018-05-09
42.98221662468518,Thaltej,2018-05-17
43.27259445843831,Thaltej,2018-05-25
39.92027707808567,Thaltej,2018-06-02
36.06377633711511,Thaltej,2018-06-10
39.05390428211589,Thaltej,2018-06-18
38.35238035264486,Thaltej,2018-06-26
37.65085642317383,Thaltej,2018-07-04
36.9493324937028,Thaltej,2018-07-12
36.24780856423177,Thaltej,2018-07-20
35.54628463476074,Thaltej,2018-07-28
34.8447607052897,Thaltej,2018-08-05
34.14323677581867,Thaltej,2018-08-13
33.44171284634764,Thaltej,2018-08-21
32.74018891687661,Thaltej,2018-08-29
32.03866498740558,Thaltej,2018-09-06
34.68554156171288,Thaltej,2018-09-14
34.83773299748115,Thaltej,2018-09-22
36.943727959697775,Thaltej,2018-09-30
35.38423173803528,Thaltej,2018-10-08
38.0191687657431,Thaltej,2018-10-16
36.67768261964739,Thaltej,2018-10-24
35.12375314861465,Thaltej,2018-11-01
34.661259445843854,Thaltej,2018-11-09
34.71272040302269,Thaltej,2018-11-17
32.24554156171288,Thaltej,2018-11-25
29.79889168765747,Thaltej,2018-12-03
28.114256926952184,Thaltej,2018-12-11
28.53909319899246,Thaltej,2018-12-19
27.23984886649877,Thaltej,2018-12-27
27.616750629722965,Thaltej,2019-01-01
27.46206549118391,Thaltej,2019-01-09
29.635012594458463,Thaltej,2019-01-17
26.84795969773302,Thaltej,2019-01-25
27.434307304785925,Thaltej,2019-02-02
30.894836272040315,Thaltej,2019-02-10
34.64035264483631,Thaltej,2019-02-18
33.096649874055444,Thaltej,2019-02-26
35.30501259445847,Thaltej,2019-03-06
38.17062972292194,Thaltej,2019-03-14
41.39571788413101,Thaltej,2019-03-22
43.97068010075569,Thaltej,2019-03-30
44.93863979848869,Thaltej,2019-04-07
43.214307304785926,Thaltej,2019-04-15
46.00539042821162,Thaltej,2019-04-23
43.83340050377839,Thaltej,2019-05-01
41.26017632241816,Thaltej,2019-05-09
43.120277078085664,Thaltej,2019-05-17
44.79425692695218,Thaltej,2019-05-25
42.464307304785926,Thaltej,2019-06-02
40.87206549118392,Thaltej,2019-06-10
37.21035264483629,Thaltej,2019-06-18
36.90448362720405,Thaltej,2019-06-26
36.59861460957182,Thaltej,2019-07-04
36.29274559193958,Thaltej,2019-07-12
35.171462522851954,Thaltej,2019-07-20
34.9059696194117,Thaltej,2019-07-28
34.640476715971445,Thaltej,2019-08-05
34.374983812531184,Thaltej,2019-08-13
34.10949090909093,Thaltej,2019-08-21
33.72455494389744,Thaltej,2019-08-29
33.339618978703946,Thaltej,2019-09-06
32.954683013510454,Thaltej,2019-09-14
32.56974704831696,Thaltej,2019-09-22
32.18481108312347,Thaltej,2019-09-30
34.96062972292196,Thaltej,2019-10-08
33.149596977330006,Thaltej,2019-10-16
30.369445843828743,Thaltej,2019-10-24
32.790906801007594,Thaltej,2019-11-01
31.997884130982392,Thaltej,2019-11-09
31.914836272040333,Thaltej,2019-11-17
30.08997481108316,Thaltej,2019-11-25
28.363551637279627,Thaltej,2019-12-03
26.817052896725464,Thaltej,2019-12-11
27.57929471032749,Thaltej,2019-12-19
25.4212090680101,Thaltej,2019-12-27
26.578287153652425,Thaltej,2020-01-01
24.25183879093204,Thaltej,2020-01-09
27.06989924433253,Thaltej,2020-01-17
28.39816120906803,Thaltej,2020-01-25
28.25501259445846,Thaltej,2020-02-02
31.74816120906804,Thaltej,2020-02-10
33.438664987405595,Thaltej,2020-02-18
33.8156171284635,Thaltej,2020-02-26
33.17332493702775,Thaltej,2020-03-05
37.35632241813604,Thaltej,2020-03-13
36.14377833753152,Thaltej,2020-03-21
40.77947103274562,Thaltej,2020-03-29
41.486448362720445,Thaltej,2020-04-06
43.3300251889169,Thaltej,2020-04-14
43.70309823677584,Thaltej,2020-04-22
44.242468513853936,Thaltej,2020-04-30
43.93292191435772,Thaltej,2020-05-08
44.94642317380354,Thaltej,2020-05-16
43.9110075566751,Thaltej,2020-05-24
39.35211586901767,Thaltej,2020-06-01
39.33115869017635,Thaltej,2020-06-09
39.31020151133504,Thaltej,2020-06-17
37.240554156171314,Thaltej,2020-06-25
36.82127307492699,Thaltej,2020-07-03
36.40199199368267,Thaltej,2020-07-11
35.98271091243835,Thaltej,2020-07-19
35.56342983119403,Thaltej,2020-07-27
35.144148749949714,Thaltej,2020-08-04
34.72486766870539,Thaltej,2020-08-12
34.30558658746107,Thaltej,2020-08-20
33.88630550621675,Thaltej,2020-08-28
32.49818867924531,Thaltej,2020-09-05
33.51201625398035,Thaltej,2020-09-13
34.525843828715395,Thaltej,2020-09-21
34.303375314861505,Thaltej,2020-09-29
36.04604534005042,Thaltej,2020-10-07
36.38584382871538,Thaltej,2020-10-15
36.31848866498743,Thaltej,2020-10-23
33.52460957178845,Thaltej,2020-10-31
32.078916876574354,Thaltej,2020-11-08
31.86322418136024,Thaltej,2020-11-16
31.426826196473577,Thaltej,2020-11-24
31.80493702770783,Thaltej,2020-12-02
28.75035264483629,Thaltej,2020-12-10
27.70732997481112,Thaltej,2020-12-18
26.410377833753166,Thaltej,2020-12-26
26.12042821158693,Thaltej,2021-01-01
28.423400503778364,Thaltej,2021-01-09
28.755617128463506,Thaltej,2021-01-17
26.93521410579348,Thaltej,2021-01-25
28.70256926952144,Thaltej,2021-02-02
31.312695214105823,Thaltej,2021-02-10
34.263098236775846,Thaltej,2021-02-18
36.97057934508819,Thaltej,2021-02-26
38.051133501259486,Thaltej,2021-03-06
36.68103274559196,Thaltej,2021-03-14
40.40329974811087,Thaltej,2021-03-22
41.25309823677585,Thaltej,2021-03-30
42.43619647355167,Thaltej,2021-04-07
42.67861460957183,Thaltej,2021-04-15
42.51395465994965,Thaltej,2021-04-23
42.99015113350129,Thaltej,2021-05-01
42.834685138539065,Thaltej,2021-05-09
34.19400503778341,Thaltej,2021-05-17
38.80146095717888,Thaltej,2021-05-25
34.57984886649878,Thaltej,2021-06-02
34.19091922005573,Thaltej,2021-06-10
33.89836892992712,Thaltej,2021-06-18
33.605818639798514,Thaltej,2021-06-26
33.39208174516423,Thaltej,2021-07-04
33.178344850529946,Thaltej,2021-07-12
32.96460795589566,Thaltej,2021-07-20
32.75087106126138,Thaltej,2021-07-28
32.53713416662709,Thaltej,2021-08-05
32.32339727199281,Thaltej,2021-08-13
32.10966037735852,Thaltej,2021-08-21
36.08119544592034,Thaltej,2021-08-29
34.16698744013738,Thaltej,2021-09-06
32.25277943435442,Thaltej,2021-09-14
30.338571428571463,Thaltej,2021-09-22
32.84491183879097,Thaltej,2021-09-30
33.40289672544082,Thaltej,2021-10-08
33.42921914357685,Thaltej,2021-10-16
33.02949622166249,Thaltej,2021-10-24
32.826423173803555,Thaltej,2021-11-01
31.3926196473552,Thaltej,2021-11-09
32.24720403022674,Thaltej,2021-11-17
31.4658438287154,Thaltej,2021-11-25
27.87667506297233,Thaltej,2021-12-03
27.97609571788417,Thaltej,2021-12-11
26.987103274559235,Thaltej,2021-12-19
24.29014209591477,Thaltej,2021-12-27
27.693753148614626,Thaltej,2022-01-01
24.20803526448365,Thaltej,2022-01-09
27.17836272040305,Thaltej,2022-01-17
27.090528967254443,Thaltej,2022-01-25
28.60136020151137,Thaltej,2022-02-02
30.96667506297233,Thaltej,2022-02-10
33.36050377833755,Thaltej,2022-02-18
34.62397984886653,Thaltej,2022-02-26
37.11513853904284,Thaltej,2022-03-06
39.63478589420658,Thaltej,2022-03-14
39.813879093199006,Thaltej,2022-03-22
41.89838790931993,Thaltej,2022-03-30
42.18105793450883,Thaltej,2022-04-07
42.90801007556678,Thaltej,2022-04-15
45.1737783375315,Thaltej,2022-04-23
41.95221662468516,Thaltej,2022-05-01
41.08501259445846,Thaltej,2022-05-09
39.25445843828718,Thaltej,2022-05-17
37.87523929471036,Thaltej,2022-05-25
38.705188916876615,Thaltej,2022-06-02
40.21221662468517,Thaltej,2022-06-10
35.71377833753151,Thaltej,2022-06-18
34.92996992493874,Thaltej,2022-06-26
34.14616151234597,Thaltej,2022-07-04
33.36235309975319,Thaltej,2022-07-12
32.578544687160424,Thaltej,2022-07-20
31.79473627456765,Thaltej,2022-07-28
31.010927861974885,Thaltej,2022-08-05
30.22711944938212,Thaltej,2022-08-13
29.443311036789343,Thaltej,2022-08-21
32.765685745094935,Thaltej,2022-08-29
36.08806045340053,Thaltej,2022-09-06
30.285591939546624,Thaltej,2022-09-14
31.788312342569288,Thaltej,2022-09-22
33.924332493702806,Thaltej,2022-09-30
34.00596977329978,Thaltej,2022-10-08
34.08760705289675,Thaltej,2022-10-16
34.169244332493726,Thaltej,2022-10-24
33.60123425692698,Thaltej,2022-11-01
31.77168765743076,Thaltej,2022-11-09
30.84760705289677,Thaltej,2022-11-17
29.527682619647383,Thaltej,2022-11-25
28.66196473551641,Thaltej,2022-12-03
29.93153652392952,Thaltej,2022-12-11
27.92748110831237,Thaltej,2022-12-19
26.5348614609572,Thaltej,2022-12-27
25.113979848866524,Thaltej,2023-01-01
25.30969773299751,Thaltej,2023-01-09
25.19851385390429,Thaltej,2023-01-17
25.40425692695217,Thaltej,2023-01-25
29.82710327455921,Thaltej,2023-02-02
32.1576574307305,Thaltej,2023-02-10
33.60675062972296,Thaltej,2023-02-18
34.55939546599501,Thaltej,2023-02-26
34.837052896725474,Thaltej,2023-03-06
35.24070528967258,Thaltej,2023-03-14
35.847934508816145,Thaltej,2023-03-22
36.20634760705291,Thaltej,2023-03-30
39.74889168765745,Thaltej,2023-04-07
41.41287153652396,Thaltej,2023-04-15
41.81274559193957,Thaltej,2023-04-23
38.20405541561717,Thaltej,2023-05-01
44.28279596977333,Thaltej,2023-05-09
41.91647355163731,Thaltej,2023-05-17
38.465037783375344,Thaltej,2023-05-25
36.4601259445844,Thaltej,2023-06-02
34.48269521410582,Thaltej,2023-06-10
32.911745730550315,Thaltej,2023-06-18
31.656129032258107,Thaltej,2023-06-26
31.63946360375633,Thaltej,2023-07-04
31.622798175254545,Thaltej,2023-07-12
31.606132746752763,Thaltej,2023-07-20
31.58946731825098,Thaltej,2023-07-28
31.5728018897492,Thaltej,2023-08-05
31.556136461247416,Thaltej,2023-08-13
31.539471032745634,Thaltej,2023-08-21
33.434458438287194,Thaltej,2023-08-29
33.59134340890012,Thaltej,2023-09-06
33.748228379513044,Thaltej,2023-09-14
33.90511335012597,Thaltej,2023-09-22
33.692720403022705,Thaltej,2023-09-30
33.991561712846384,Thaltej,2023-10-08
34.2879848866499,Thaltej,2023-10-16
33.86962216624687,Thaltej,2023-10-24
32.639521410579384,Thaltej,2023-11-01
31.970352644836293,Thaltej,2023-11-09
29.855415617128493,Thaltej,2023-11-17
25.91586901763227,Thaltej,2023-11-25
25.73460957178844,Thaltej,2023-12-03
26.31634760705293,Thaltej,2023-12-11
25.98418136020156,Thaltej,2023-12-19
25.998841463414664,Thaltej,2023-12-27
23.4079848866499,Thaltej,2024-01-01
26.09420654911841,Thaltej,2024-01-09
25.140629722921947,Thaltej,2024-01-17
