area,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,ndvi_count,date
Juhapura,0.2486594960040649,0.1935507357910252,0.2672917588904218,0.02836598406725012,10,2020-10-01
Juhapura,0.23345833079348335,0.2090569411641283,0.2535038348709188,0.01514814578177372,10,2020-11-01
Juhapura,0.22542786544346605,0.1616149066001722,0.2466431000060989,0.03021295891944141,12,2020-12-01
Juhapura,0.19832806507055434,0.144016842493671,0.2182737332012075,0.028956188708159747,10,2021-01-01
Juhapura,0.2025700674250807,0.1907405826584755,0.2088782601879364,0.0064867186989532154,10,2021-02-01
Juhapura,0.1994096573834641,0.187311902527154,0.2149230626912067,0.009768401859283005,10,2021-03-01
Juhapura,0.20127657251926026,0.1780392276171839,0.2220005394662055,0.01926302239743184,12,2021-04-01
Juhapura,0.18803571986515588,0.1469105750742202,0.1987690194192759,0.018509885869928137,7,2021-05-01
Juhapura,0.26388955097743555,0.2460426640448358,0.2790193922377204,0.014284278868074292,6,2021-10-01
Juhapura,0.23258084669196907,0.2156117195266635,0.2561146877741249,0.016569693770673227,10,2021-11-01
Juhapura,0.18511955403536365,0.1082403642494205,0.2509665694199841,0.055217702706422074,7,2021-12-01
Juhapura,0.18920462304448632,0.1447133899250691,0.2215610282441953,0.03526941521207288,8,2022-01-01
Juhapura,0.1908261503501706,0.1434349378816575,0.2047040818980605,0.02093729290232159,12,2022-02-01
Juhapura,0.20067458319697234,0.1908813381570161,0.2140253103974237,0.008791123165335576,8,2022-03-01
Juhapura,0.2084278914417455,0.1950352080779033,0.2245638802591161,0.01107634897101556,9,2022-04-01
Juhapura,0.18343577668398858,0.174081968145267,0.1922200789271275,0.006628449554098461,8,2022-05-01
Juhapura,0.2555792098913082,0.2482546742836976,0.2620941124645108,0.004908603883678802,10,2022-10-01
Juhapura,0.2093338692202785,0.112470651756826,0.2522435499799143,0.05138376259905359,10,2022-11-01
Juhapura,0.20825281950976543,0.1506850962937675,0.2317013337587828,0.03211340181722961,10,2022-12-01
Juhapura,0.19592667510308914,0.1490619719113849,0.219989762984041,0.02523775584669614,11,2023-01-01
Juhapura,0.1997041961525567,0.1926207498875799,0.2109923550981317,0.00741956960465804,10,2023-02-01
Juhapura,0.20009158531799837,0.1855172480324034,0.2130265618646366,0.00940829547401515,10,2023-03-01
Juhapura,0.19782785487453075,0.1754899542088742,0.2127999725508768,0.01556398994223635,8,2023-04-01
Juhapura,0.19304391191560072,0.1828036789577882,0.2045559430955484,0.00974453057438227,10,2023-05-01
Juhapura,0.2335994878760258,0.183244839367553,0.263900939291952,0.02559266860097488,12,2023-10-01
Juhapura,0.224665783363021,0.203546409143179,0.2561213960031844,0.023903111413475446,6,2023-11-01
Juhapura,0.23551073094113348,0.2212291626835705,0.2455800613225522,0.010010801874019594,6,2023-12-01
Juhapura,0.18758823609341463,0.161815105905109,0.2183753994152516,0.028534089563250493,7,2024-01-01
Juhapura,0.20151524855242386,0.2013394846905105,0.2016910124143372,0.0002485676372929492,2,2024-02-01
Juhapura,0.2010669663348846,0.1935229168185462,0.2069100707718157,0.005229915166444684,10,2024-03-01
Juhapura,0.2044965103136333,0.1968849041627445,0.2077475618805966,0.004419786335576872,5,2024-04-01
Juhapura,0.1860444372018644,0.1617708709418074,0.2107481177449263,0.014781230554802103,13,2024-05-01
Juhapura,0.2652453254590554,0.2612917445818067,0.2693169306680222,0.0027232685708101626,6,2024-10-01
Juhapura,0.23886237305021044,0.2135546901229596,0.2687510376758903,0.017516137843932956,12,2024-11-01
Juhapura,0.23015122754497713,0.2237888549218692,0.2352716810195543,0.0036677441525916356,10,2024-12-01
Juhapura,0.20874415587144018,0.1849032768174724,0.2367611509588834,0.017982204251104725,14,2025-01-01
Juhapura,0.19875993905849412,0.1935080990450216,0.2060334198530538,0.00530034858136994,8,2025-02-01
