NDVI,area,date
0.1497291135023132,Maninagar,2023-02-11
0.1473442865990078,Maninagar,2023-02-16
0.1472629011790775,Maninagar,2023-02-16
0.1434672206998195,Maninagar,2023-02-26
0.1430310807483639,Maninagar,2023-02-26
0.1496353445618462,Maninagar,2023-03-03
0.1499350435461019,Maninagar,2023-03-03
0.1484163077227566,Maninagar,2023-03-08
0.1495404685143559,Maninagar,2023-03-08
0.1358044231972117,Maninagar,2023-03-18
0.1355552789362766,Maninagar,2023-03-18
0.1367802406954686,Maninagar,2023-03-23
0.1373157426622808,Maninagar,2023-03-23
0.1502463304297363,Maninagar,2023-03-28
0.1500362064450241,Maninagar,2023-03-28
0.1513741595952487,Maninagar,2023-04-02
0.1518548476796346,Maninagar,2023-04-02
0.1628016719055945,Maninagar,2023-04-17
0.1628478341401719,Maninagar,2023-04-17
0.1587189014364576,Maninagar,2023-04-22
0.1574852513495393,Maninagar,2023-04-22
0.1209765534436575,Maninagar,2023-04-27
0.1212337818830246,Maninagar,2023-04-27
0.1485180566152181,Maninagar,2023-05-07
0.1488871152827599,Maninagar,2023-05-07
0.150253267309194,Maninagar,2023-05-12
0.1498837498677697,Maninagar,2023-05-12
0.1372307284771531,Maninagar,2023-05-17
0.1358816916500494,Maninagar,2023-05-17
0.1270943698060832,Maninagar,2023-05-22
0.1278527082330134,Maninagar,2023-05-22
0.0760497289515371,Maninagar,2023-05-27
0.0721971331459817,Maninagar,2023-05-27
0.1798797129638516,Maninagar,2023-10-04
0.1792544285617759,Maninagar,2023-10-04
0.1560671119744032,Maninagar,2023-10-09
0.1567468899142733,Maninagar,2023-10-09
-0.0655488304358675,Maninagar,2023-10-14
-0.073634547200626,Maninagar,2023-10-14
0.1620181814507146,Maninagar,2023-10-19
0.160378468323615,Maninagar,2023-10-19
0.1676012830093339,Maninagar,2023-10-24
0.1669625147183389,Maninagar,2023-10-24
0.1703021212786602,Maninagar,2023-10-29
0.1681756372552995,Maninagar,2023-10-29
0.1531747334565188,Maninagar,2023-11-03
0.1483501812577232,Maninagar,2023-11-03
0.1696111754982984,Maninagar,2023-11-18
0.1688519770473621,Maninagar,2023-11-18
0.1489140421543854,Maninagar,2023-11-23
0.146376589522776,Maninagar,2023-11-23
0.1412448690206192,Maninagar,2023-12-08
0.1475551653471927,Maninagar,2023-12-08
0.1685006116031674,Maninagar,2023-12-18
0.1707545549754775,Maninagar,2023-12-18
0.150242983587021,Maninagar,2023-12-23
0.1471112141740572,Maninagar,2023-12-23
0.1419757881706416,Maninagar,2024-01-02
0.0935346482104743,Maninagar,2024-01-07
0.0978812859163859,Maninagar,2024-01-07
0.1470297071816033,Maninagar,2024-01-12
0.1471495883016559,Maninagar,2024-01-12
0.1083121442567118,Maninagar,2024-01-17
0.1063933559840717,Maninagar,2024-01-17
0.1370859039652046,Maninagar,2024-02-16
0.1368033002572271,Maninagar,2024-02-16
0.1491640895983812,Maninagar,2024-03-07
0.1488099939748897,Maninagar,2024-03-07
0.1405111572254058,Maninagar,2024-03-12
0.1408617181896787,Maninagar,2024-03-12
0.1391692063487801,Maninagar,2024-03-17
0.1387297907348651,Maninagar,2024-03-17
0.1514707479978835,Maninagar,2024-03-22
0.1513299286063049,Maninagar,2024-03-22
0.1344856869145434,Maninagar,2024-03-27
0.1348224844504982,Maninagar,2024-03-27
0.1469933414581931,Maninagar,2024-04-06
0.1472901404751696,Maninagar,2024-04-06
0.1422653228246018,Maninagar,2024-04-16
0.1424074425678653,Maninagar,2024-04-16
0.1394286106315124,Maninagar,2024-04-26
0.1627219393973125,Maninagar,2024-05-01
0.1623288176207065,Maninagar,2024-05-01
0.1333068219921543,Maninagar,2024-05-06
0.1335078331425336,Maninagar,2024-05-06
0.1242307256275414,Maninagar,2024-05-11
0.1239302370563027,Maninagar,2024-05-11
0.1295445011873363,Maninagar,2024-05-16
0.1302884508401601,Maninagar,2024-05-16
0.0144483601726537,Maninagar,2024-05-21
0.018390916887689,Maninagar,2024-05-21
0.089275997743272,Maninagar,2024-05-26
0.0836104977056827,Maninagar,2024-05-26
0.1261165045707535,Maninagar,2024-05-31
0.180472638911063,Maninagar,2024-10-08
0.1803721211048299,Maninagar,2024-10-08
0.1748347994199103,Maninagar,2024-10-23
0.1725400820830079,Maninagar,2024-10-23
0.1653543044468375,Maninagar,2024-10-28
0.1641326675407172,Maninagar,2024-10-28
0.1775226007581502,Maninagar,2024-11-02
0.175919160748161,Maninagar,2024-11-02
0.1598597141570326,Maninagar,2024-11-07
0.1593316594151892,Maninagar,2024-11-07
0.1674651438914643,Maninagar,2024-11-12
0.166592341678084,Maninagar,2024-11-12
0.156930579687349,Maninagar,2024-11-17
0.1594511473282008,Maninagar,2024-11-17
0.1688612637874406,Maninagar,2024-11-22
0.1695100044550833,Maninagar,2024-11-22
0.1659710920412471,Maninagar,2024-11-27
0.167681857173528,Maninagar,2024-11-27
0.1693996499606912,Maninagar,2024-12-02
0.1707452362879561,Maninagar,2024-12-02
0.1705273417538975,Maninagar,2024-12-07
0.1685766926315736,Maninagar,2024-12-07
0.1644993241162252,Maninagar,2024-12-12
0.1647711257714221,Maninagar,2024-12-12
0.173993787263363,Maninagar,2024-12-12
0.1697630830847282,Maninagar,2024-12-12
0.1644154848305189,Maninagar,2024-12-17
0.1652224277696584,Maninagar,2024-12-17
0.1494311659235711,Maninagar,2025-01-01
0.1463677578037712,Maninagar,2025-01-01
0.1768738615008128,Maninagar,2025-01-06
0.176847328048976,Maninagar,2025-01-06
0.1061642594036886,Maninagar,2025-01-11
0.1105495022092746,Maninagar,2025-01-11
0.1812451423073562,Maninagar,2025-01-16
0.1832581239051556,Maninagar,2025-01-16
0.1329444247233675,Maninagar,2025-01-21
0.1303566160875071,Maninagar,2025-01-21
0.1478676223804644,Maninagar,2025-01-26
0.1460250497536557,Maninagar,2025-01-26
0.10782654935289,Maninagar,2025-01-31
0.1067174507706797,Maninagar,2025-01-31
0.1477276744043071,Maninagar,2025-02-05
0.1467047791687895,Maninagar,2025-02-05
0.1452765692640015,Maninagar,2025-02-10
0.1441697426758738,Maninagar,2025-02-10
0.136608763865662,Maninagar,2025-02-15
0.1365515251689993,Maninagar,2025-02-15
0.1508443177510243,Maninagar,2025-02-20
0.1484371116830337,Maninagar,2025-02-20
0.1425126477759508,Maninagar,2025-03-02
0.1432240103909777,Maninagar,2025-03-02
0.1414697806331674,Maninagar,2025-03-07
0.1414542992559233,Maninagar,2025-03-07
0.1479059041564695,Maninagar,2025-03-12
0.1479474080836368,Maninagar,2025-03-12
0.1371310877814089,Maninagar,2025-03-14
0.1373429800021098,Maninagar,2025-03-14
0.1514591812113748,Maninagar,2025-03-22
0.15236112754839,Maninagar,2025-03-22
0.1463450500184936,Maninagar,2025-03-27
0.1466646407478531,Maninagar,2025-03-27
0.1722864077332985,Maninagar,2025-04-01
0.1726979626163245,Maninagar,2025-04-01
0.1432965582813298,Maninagar,2025-04-03
0.1433300063098302,Maninagar,2025-04-03
0.1579877021829724,Maninagar,2025-04-06
0.1576247103702268,Maninagar,2025-04-06
0.1598153077573695,Maninagar,2025-04-11
0.1598729369647612,Maninagar,2025-04-11
0.1451665813679763,Maninagar,2025-04-16
0.1451178542986767,Maninagar,2025-04-16
0.1645876433343975,Maninagar,2025-04-21
0.1636085245482946,Maninagar,2025-04-21
0.168216661473314,Maninagar,2025-04-23
0.1676045711539067,Maninagar,2025-04-23
0.1484421737037471,Maninagar,2025-04-26
0.1477798576411469,Maninagar,2025-04-26
0.1410420882327308,Maninagar,2025-05-01
0.1407233967101782,Maninagar,2025-05-01
0.1298030910534419,Maninagar,2025-05-16
0.1306343775345526,Maninagar,2025-05-16
0.0023703335959444,Maninagar,2025-10-08
0.0168433170257583,Maninagar,2025-10-08
0.184254244392162,Maninagar,2025-10-13
0.1833473170251351,Maninagar,2025-10-13
0.1778126460346563,Maninagar,2025-10-18
0.1762460433024918,Maninagar,2025-10-18
0.1584164711751621,Maninagar,2025-10-20
0.1577590639316111,Maninagar,2025-10-20
0.1321713341866239,Maninagar,2025-10-23
0.1317667091398232,Maninagar,2025-10-23
0.2032984474022776,Maninagar,2025-11-07
0.2004099186464963,Maninagar,2025-11-07
0.1971097233881535,Maninagar,2025-11-09
0.1940896177062292,Maninagar,2025-11-09
0.1800187459723203,Maninagar,2025-11-12
0.1777329023849719,Maninagar,2025-11-12
0.1930165097708216,Maninagar,2025-11-17
0.1922323005482759,Maninagar,2025-11-17
0.1470932496913584,Maninagar,2025-11-22
0.1533067316716073,Maninagar,2025-11-22
0.1864155684868072,Maninagar,2025-11-22
0.1573776949213695,Maninagar,2025-11-22
0.1462615575368425,Maninagar,2025-12-02
0.1467477687998352,Maninagar,2025-12-02
0.1812253873506298,Maninagar,2025-12-07
0.1792393608349235,Maninagar,2025-12-07
0.163362377087782,Maninagar,2025-12-12
0.1623349994318723,Maninagar,2025-12-12
0.1667475379864095,Maninagar,2025-12-17
0.1656554652588058,Maninagar,2025-12-17
0.1552374711515905,Maninagar,2025-12-19
0.1533583832134882,Maninagar,2025-12-19
0.1526094122531248,Maninagar,2025-12-27
0.1519422583100164,Maninagar,2025-12-27
0.1596632224476802,Maninagar,2026-01-06
0.1596278412427108,Maninagar,2026-01-06
0.1232476028935245,Maninagar,2026-01-08
0.1244418536978897,Maninagar,2026-01-08
0.1389966713142004,Maninagar,2026-01-11
0.14081033098959,Maninagar,2026-01-11
0.148903147990805,Maninagar,2026-01-16
0.1472192322338016,Maninagar,2026-01-16
0.1267850333099761,Maninagar,2026-01-21
0.1275380673172515,Maninagar,2026-01-21
0.1440963659753338,Maninagar,2026-02-05
0.1441391907813835,Maninagar,2026-02-05
0.126556147763657,Maninagar,2026-02-10
0.1268481811017393,Maninagar,2026-02-10
0.1396020416370822,Maninagar,2026-02-15
0.1386337620703948,Maninagar,2026-02-15
0.0790907078015273,Maninagar,2026-02-20
0.0790265264739075,Maninagar,2026-02-20
0.1432637550560694,Maninagar,2026-02-25
0.1429273156841848,Maninagar,2026-02-25
0.1363091935008001,Maninagar,2026-03-02
0.1362099251921832,Maninagar,2026-03-02
0.1496790123912215,Maninagar,2026-03-07
0.1497879981939477,Maninagar,2026-03-07
0.1435199471221061,Maninagar,2026-03-09
0.1437449348461319,Maninagar,2026-03-09
0.147240229086833,Maninagar,2026-03-12
0.1477150649010445,Maninagar,2026-03-12
0.1440198410051165,Maninagar,2026-03-17
0.1439326412139627,Maninagar,2026-03-17
0.3360125753908677,Vastral,2018-01-03
0.3344093152321123,Vastral,2018-01-03
0.3329450743721868,Vastral,2018-01-18
0.331654911054875,Vastral,2018-01-18
0.3200338958074031,Vastral,2018-01-23
0.3201059184510094,Vastral,2018-01-23
0.2758503870268267,Vastral,2018-02-02
0.2755152975388956,Vastral,2018-02-02
0.3046217080630319,Vastral,2018-02-07
0.3042529468259848,Vastral,2018-02-07
0.2912878657239015,Vastral,2018-02-22
0.2907142659683565,Vastral,2018-02-22
0.2868892923031374,Vastral,2018-02-27
0.2859741804387356,Vastral,2018-02-27
0.2772103088264007,Vastral,2018-03-04
0.2774973520190388,Vastral,2018-03-04
0.2781262441609669,Vastral,2018-03-14
0.2778668670613576,Vastral,2018-03-14
0.256989535208211,Vastral,2018-03-29
0.2570311153957945,Vastral,2018-03-29
0.2350454791032501,Vastral,2018-04-08
0.2352407801122935,Vastral,2018-04-08
0.2377350904256088,Vastral,2018-05-13
0.2373600722723053,Vastral,2018-05-13
0.2135120399244387,Vastral,2018-05-28
0.213930834624314,Vastral,2018-05-28
0.5812105641185112,Vastral,2018-10-05
0.5793707879538883,Vastral,2018-10-05
0.4429301447017728,Vastral,2018-10-20
0.4411749587786552,Vastral,2018-10-20
0.4030085340087552,Vastral,2018-10-30
0.400101110527588,Vastral,2018-10-30
0.3650231271808878,Vastral,2018-11-09
0.3612480142914516,Vastral,2018-11-09
0.3218360311813395,Vastral,2018-11-24
0.3205351513303832,Vastral,2018-11-24
0.336765477016495,Vastral,2018-11-29
0.3358081886677973,Vastral,2018-11-29
0.3320296928287788,Vastral,2018-12-09
0.3351549080460759,Vastral,2018-12-09
0.3294006976645688,Vastral,2018-12-14
0.3320804432503658,Vastral,2018-12-14
0.3316834439838844,Vastral,2018-12-19
0.3307054280772868,Vastral,2018-12-19
0.3011158743987184,Vastral,2018-12-24
0.3002957851476285,Vastral,2018-12-24
0.3035809739566364,Vastral,2018-12-24
0.3018348975900159,Vastral,2018-12-24
0.3448591865422217,Vastral,2018-12-29
0.3443100895932502,Vastral,2018-12-29
0.3502543425812094,Vastral,2019-01-03
0.3479300737497319,Vastral,2019-01-03
0.3664955962077492,Vastral,2019-01-08
0.3664705299284924,Vastral,2019-01-08
0.3314216097821043,Vastral,2019-01-13
0.3437823450079206,Vastral,2019-01-13
0.367334533784901,Vastral,2019-01-23
0.3650536085981425,Vastral,2019-01-23
0.3914632388006266,Vastral,2019-01-28
0.3905682303686231,Vastral,2019-01-28
0.3798793543053055,Vastral,2019-02-02
0.3801479856989631,Vastral,2019-02-02
0.3490817346416834,Vastral,2019-02-07
0.3490188051803587,Vastral,2019-02-07
0.3791867715421708,Vastral,2019-02-12
0.3777361545972221,Vastral,2019-02-12
0.3840678638737093,Vastral,2019-02-17
0.3839132630905639,Vastral,2019-02-17
0.3677019217065944,Vastral,2019-02-22
0.3666452243988884,Vastral,2019-02-22
0.3264899995016248,Vastral,2019-02-27
0.3257424623424735,Vastral,2019-02-27
0.366820003298715,Vastral,2019-03-04
0.3561068281403228,Vastral,2019-03-04
0.3485594397096115,Vastral,2019-03-09
0.3483432690247137,Vastral,2019-03-09
0.3456092625160955,Vastral,2019-03-14
0.3454548601368027,Vastral,2019-03-14
0.3230939773928865,Vastral,2019-03-19
0.3215550152826034,Vastral,2019-03-19
0.2930790629355924,Vastral,2019-03-24
0.2965805006511354,Vastral,2019-03-24
0.2804273509013062,Vastral,2019-03-29
0.2808247685299987,Vastral,2019-03-29
0.248426769095054,Vastral,2019-04-03
0.2460980887093088,Vastral,2019-04-03
0.2719720984832157,Vastral,2019-04-08
0.2730428618641876,Vastral,2019-04-08
0.2665427837741488,Vastral,2019-04-13
0.2675494019233808,Vastral,2019-04-13
0.3050954926605914,Vastral,2019-04-18
0.305763088655661,Vastral,2019-04-18
0.2737959038648491,Vastral,2019-04-23
0.2712721501645396,Vastral,2019-04-23
0.2777453593403829,Vastral,2019-04-28
0.2773506461314278,Vastral,2019-04-28
0.258805585128119,Vastral,2019-05-03
0.2602366032718174,Vastral,2019-05-03
0.2728958136618823,Vastral,2019-05-08
0.2736245672126822,Vastral,2019-05-08
0.2687226653792968,Vastral,2019-05-13
0.2694987332616432,Vastral,2019-05-13
0.2648174163351165,Vastral,2019-05-18
0.2647975722379028,Vastral,2019-05-18
0.2411159317799263,Vastral,2019-05-23
0.2411018062326401,Vastral,2019-05-23
0.2528959357471355,Vastral,2019-05-28
0.2541993565157769,Vastral,2019-05-28
0.4201195205350045,Vastral,2019-10-05
0.4068385890610791,Vastral,2019-10-05
0.6074011486741516,Vastral,2019-10-10
0.6034666129658184,Vastral,2019-10-10
0.5472890627261319,Vastral,2019-10-15
0.5447992699105036,Vastral,2019-10-15
0.399350762710417,Vastral,2019-10-20
0.3969312230672526,Vastral,2019-10-20
0.4934269538384555,Vastral,2019-10-30
0.4910399784474076,Vastral,2019-10-30
0.4751646023238109,Vastral,2019-11-09
0.4729396964443504,Vastral,2019-11-09
0.4658016325690862,Vastral,2019-11-14
0.4597942454205013,Vastral,2019-11-14
0.4272816754520695,Vastral,2019-11-19
0.4291793425929159,Vastral,2019-11-19
0.3139446320115773,Vastral,2019-11-24
0.3127667639532266,Vastral,2019-11-24
0.3441223365803535,Vastral,2019-11-29
0.3427689065075648,Vastral,2019-11-29
0.3468330266011884,Vastral,2019-12-09
0.345749403016982,Vastral,2019-12-09
0.4158184875000736,Vastral,2019-12-14
0.4092258319824285,Vastral,2019-12-14
0.383241996991116,Vastral,2019-12-19
0.3889119454235922,Vastral,2019-12-19
0.4029024535768819,Vastral,2019-12-19
0.4012118679956539,Vastral,2019-12-19
0.309115251901561,Vastral,2019-12-24
0.3073816047234929,Vastral,2019-12-24
0.2036077811197214,Vastral,2020-01-08
0.1547960030507755,Vastral,2020-01-08
0.4352955885177033,Vastral,2020-01-18
0.4318052054392736,Vastral,2020-01-18
0.4277611129799825,Vastral,2020-01-23
0.4272275416240815,Vastral,2020-01-23
0.414086925819668,Vastral,2020-02-02
0.4123774258633672,Vastral,2020-02-02
0.4155597677820934,Vastral,2020-02-07
0.4149635708578965,Vastral,2020-02-07
0.416806825515611,Vastral,2020-02-12
0.4134306363469361,Vastral,2020-02-12
0.4122789458032954,Vastral,2020-02-17
0.4106998227708477,Vastral,2020-02-17
0.409448312091607,Vastral,2020-02-22
0.4083061247367733,Vastral,2020-02-22
0.3996398178111785,Vastral,2020-02-27
0.3982302782964441,Vastral,2020-02-27
0.3741943761252176,Vastral,2020-03-03
0.3771601711180921,Vastral,2020-03-03
0.3960913270990768,Vastral,2020-03-08
0.395855530223133,Vastral,2020-03-08
0.3522701795405349,Vastral,2020-03-18
0.3535934300565929,Vastral,2020-03-18
0.31291174094795,Vastral,2020-03-23
0.3527321242776213,Vastral,2020-03-28
0.3486600788921983,Vastral,2020-03-28
0.3376914870813355,Vastral,2020-04-02
0.3383701968825566,Vastral,2020-04-02
0.3304356711440152,Vastral,2020-04-07
0.3309119528681375,Vastral,2020-04-07
0.33402786464966,Vastral,2020-04-12
0.3341239473884063,Vastral,2020-04-12
0.2830839165590484,Vastral,2020-04-17
0.2823611759632957,Vastral,2020-04-17
0.2913678561336927,Vastral,2020-04-22
0.2910511333575971,Vastral,2020-04-22
0.2908962381862088,Vastral,2020-04-27
0.2902629212617063,Vastral,2020-04-27
0.3094684617929299,Vastral,2020-05-02
0.3093329298866467,Vastral,2020-05-02
0.2897972017109928,Vastral,2020-05-07
0.29271735823472,Vastral,2020-05-07
0.273820699831884,Vastral,2020-05-12
0.2734411013772232,Vastral,2020-05-12
0.2739382411071397,Vastral,2020-05-22
0.2737445163108074,Vastral,2020-05-22
0.2570006320276726,Vastral,2020-05-27
0.2567842230800645,Vastral,2020-05-27
0.5781008473222987,Vastral,2020-10-04
0.5755449793375113,Vastral,2020-10-04
0.528301700309836,Vastral,2020-10-09
0.5281330791279355,Vastral,2020-10-09
0.4617691778366097,Vastral,2020-10-14
0.4619536512627684,Vastral,2020-10-14
0.4252860022410095,Vastral,2020-10-24
0.4228614796442502,Vastral,2020-10-24
0.4296928973605665,Vastral,2020-10-29
0.4254495172635071,Vastral,2020-10-29
0.3500369560545181,Vastral,2020-11-03
0.3722704544801465,Vastral,2020-11-03
0.3695555958043391,Vastral,2020-11-08
0.3667215543833213,Vastral,2020-11-08
0.3242806927866395,Vastral,2020-11-13
0.3238547429548026,Vastral,2020-11-13
0.3645057969721457,Vastral,2020-11-23
0.3565857541474265,Vastral,2020-11-23
0.3590290175322578,Vastral,2020-11-28
0.3506253656180793,Vastral,2020-11-28
0.3527997923832176,Vastral,2020-12-03
0.345138509482533,Vastral,2020-12-03
0.3426525174986031,Vastral,2020-12-08
0.342495014198552,Vastral,2020-12-08
0.2666506426094066,Vastral,2020-12-13
0.2680108722724597,Vastral,2020-12-13
0.3783537904977939,Vastral,2020-12-18
0.373623125094449,Vastral,2020-12-18
0.3708731371930136,Vastral,2020-12-23
0.3642964575103795,Vastral,2020-12-23
0.3759818318166143,Vastral,2020-12-28
0.3750520796319898,Vastral,2020-12-28
0.273585006938269,Vastral,2021-01-07
0.2730046627192367,Vastral,2021-01-07
0.41937301130061,Vastral,2021-01-12
0.4174718182310622,Vastral,2021-01-12
0.4251927618806835,Vastral,2021-01-17
0.4271722987821864,Vastral,2021-01-17
0.4344649541962491,Vastral,2021-01-22
0.4293606286815319,Vastral,2021-01-22
0.427811066704399,Vastral,2021-01-27
0.4275989505426623,Vastral,2021-01-27
0.4226478647114245,Vastral,2021-02-01
0.4196883275273058,Vastral,2021-02-01
0.4187474020917485,Vastral,2021-02-06
0.4172744382869459,Vastral,2021-02-06
0.3916072251161268,Vastral,2021-02-16
0.3916099514394172,Vastral,2021-02-16
0.4100216922685848,Vastral,2021-02-21
0.4110584018626285,Vastral,2021-02-21
0.3766157144261849,Vastral,2021-02-26
0.3776952223300997,Vastral,2021-02-26
0.3864561197396812,Vastral,2021-03-03
0.3864741534767981,Vastral,2021-03-03
0.3369288794482301,Vastral,2021-03-08
0.3377103677440974,Vastral,2021-03-08
0.3533242060892057,Vastral,2021-03-13
0.3532128350973259,Vastral,2021-03-13
0.3207936893353285,Vastral,2021-03-23
0.3216186374253901,Vastral,2021-03-23
0.3357736052970583,Vastral,2021-03-28
0.335248743649,Vastral,2021-03-28
0.3292202247533208,Vastral,2021-04-02
0.3288544699478445,Vastral,2021-04-02
0.334522193245456,Vastral,2021-04-07
0.3345608264052145,Vastral,2021-04-07
0.3254855441850812,Vastral,2021-04-12
0.3255566932103236,Vastral,2021-04-12
0.2928089526470638,Vastral,2021-04-17
0.2924471202465694,Vastral,2021-04-17
0.2523608928425664,Vastral,2021-04-22
0.2518687975926983,Vastral,2021-04-22
0.2573533965496227,Vastral,2021-04-27
0.2567731142983777,Vastral,2021-04-27
0.2748162221049258,Vastral,2021-05-02
0.2743417814292921,Vastral,2021-05-02
0.2794118887049897,Vastral,2021-05-07
0.279393818878132,Vastral,2021-05-07
0.2588194686127701,Vastral,2021-05-12
0.2586208300465623,Vastral,2021-05-12
0.2258038328351257,Vastral,2021-05-22
0.5543558828914994,Vastral,2021-10-14
0.5535046434892686,Vastral,2021-10-14
0.5117841011114922,Vastral,2021-10-19
0.5103574541432319,Vastral,2021-10-19
0.4145384247819788,Vastral,2021-10-29
0.4120504117879445,Vastral,2021-10-29
0.4074451651608502,Vastral,2021-11-03
0.4039604884775484,Vastral,2021-11-03
0.3538208686094644,Vastral,2021-11-08
0.3486139058392095,Vastral,2021-11-08
0.3888773665777802,Vastral,2021-11-13
0.350654083553455,Vastral,2021-11-13
0.3747379548433572,Vastral,2021-11-23
0.37487278446583,Vastral,2021-11-23
0.3445478773496306,Vastral,2021-11-28
0.3447582879710607,Vastral,2021-11-28
0.1829780066940317,Vastral,2021-12-03
0.2963892960425113,Vastral,2021-12-08
0.3188572451598703,Vastral,2021-12-08
0.3773515890147117,Vastral,2021-12-18
0.3435596879576372,Vastral,2021-12-18
0.3318721473705963,Vastral,2021-12-23
0.326528068015234,Vastral,2021-12-23
0.2365217253323883,Vastral,2022-01-02
0.232585223707656,Vastral,2022-01-02
0.360435090655075,Vastral,2022-01-12
0.3590765432698097,Vastral,2022-01-12
0.2673843601304609,Vastral,2022-01-17
0.2651856249962475,Vastral,2022-01-17
0.3701125727789489,Vastral,2022-01-27
0.3691679122069594,Vastral,2022-01-27
0.2805399404974836,Vastral,2022-02-01
0.2759261803612622,Vastral,2022-02-01
0.3562565317096953,Vastral,2022-02-06
0.3544768494335968,Vastral,2022-02-06
0.3646562554248089,Vastral,2022-02-11
0.363671561237899,Vastral,2022-02-11
0.3784014631188521,Vastral,2022-02-16
0.374635955436578,Vastral,2022-02-16
0.3640784614288936,Vastral,2022-02-21
0.3651242763587725,Vastral,2022-02-21
0.365485951272797,Vastral,2022-02-26
0.3684419654668428,Vastral,2022-02-26
0.3812327904167522,Vastral,2022-03-03
0.3796787240302155,Vastral,2022-03-03
0.3661904174647952,Vastral,2022-03-13
0.3677154726130858,Vastral,2022-03-13
0.3665435098224284,Vastral,2022-03-18
0.3664764964583054,Vastral,2022-03-18
0.3763081852743155,Vastral,2022-03-28
0.3759716048978176,Vastral,2022-03-28
0.3648299571377704,Vastral,2022-04-02
0.3645431452018398,Vastral,2022-04-02
0.3577654107242654,Vastral,2022-04-12
0.3566713924558668,Vastral,2022-04-17
0.3568122554616896,Vastral,2022-04-17
0.36954314151812,Vastral,2022-04-22
0.3695386439608122,Vastral,2022-04-22
0.3296781588340991,Vastral,2022-04-27
0.3310188030749299,Vastral,2022-04-27
0.3091354953474808,Vastral,2022-05-02
0.3089834992363833,Vastral,2022-05-02
0.2709362382565603,Vastral,2022-05-07
0.2719156251209177,Vastral,2022-05-07
0.2662156045704977,Vastral,2022-05-12
0.2667193015723807,Vastral,2022-05-12
0.2651799521816054,Vastral,2022-05-17
0.2660240298513684,Vastral,2022-05-17
0.541232768182173,Vastral,2022-10-04
0.5408534564285985,Vastral,2022-10-04
0.5329803440546348,Vastral,2022-10-14
0.5312749503031907,Vastral,2022-10-14
0.4899494477636212,Vastral,2022-10-19
0.4886840417273553,Vastral,2022-10-19
0.4382461433879105,Vastral,2022-10-24
0.4358296641951406,Vastral,2022-10-24
0.4229431954382025,Vastral,2022-10-29
0.4203320688906868,Vastral,2022-10-29
0.3966704574991292,Vastral,2022-11-03
0.3923434694820647,Vastral,2022-11-03
0.220397477859798,Vastral,2022-11-08
0.2198711811025503,Vastral,2022-11-08
0.3568707254056968,Vastral,2022-11-13
0.355383355211898,Vastral,2022-11-13
0.3487759598825102,Vastral,2022-11-18
0.3456602113396168,Vastral,2022-11-18
0.3323827367774496,Vastral,2022-11-28
0.337448274924613,Vastral,2022-11-28
0.3479161951863076,Vastral,2022-12-08
0.3478323826624622,Vastral,2022-12-08
0.2636520474511348,Vastral,2022-12-13
0.2633240912432505,Vastral,2022-12-13
0.3400661713404804,Vastral,2022-12-18
0.336288496357348,Vastral,2022-12-18
0.3439245304960339,Vastral,2022-12-23
0.3414469608636451,Vastral,2022-12-23
0.367355706097671,Vastral,2022-12-28
0.3653056504889027,Vastral,2022-12-28
0.3542303060731407,Vastral,2023-01-02
0.3510506766182878,Vastral,2023-01-02
0.2818069735483388,Vastral,2023-01-07
0.3198994323748744,Vastral,2023-01-07
0.2028232194533767,Vastral,2023-01-12
0.3661638952009424,Vastral,2023-01-17
0.3660643005862365,Vastral,2023-01-17
0.3349612800373261,Vastral,2023-01-22
0.330868420440596,Vastral,2023-01-22
0.3574584594547016,Vastral,2023-01-27
0.3582270467347859,Vastral,2023-01-27
0.3817771048807999,Vastral,2023-02-01
0.3812860024811121,Vastral,2023-02-01
0.342796017828944,Vastral,2023-02-06
0.3422219841744946,Vastral,2023-02-06
0.3571842810675565,Vastral,2023-02-11
0.3574142438265855,Vastral,2023-02-11
0.3567900644436693,Vastral,2023-02-16
0.3566582846661258,Vastral,2023-02-16
0.314016760910405,Vastral,2023-02-26
0.3132456739437589,Vastral,2023-02-26
0.3164853480513845,Vastral,2023-03-03
0.31759713361062,Vastral,2023-03-03
0.3321191795257578,Vastral,2023-03-08
0.3332589534062048,Vastral,2023-03-08
0.3123559142311916,Vastral,2023-03-18
0.3120121053989828,Vastral,2023-03-18
0.3039784183194635,Vastral,2023-03-23
0.3044744595848525,Vastral,2023-03-23
0.3313165515785014,Vastral,2023-03-28
0.3309787716316961,Vastral,2023-03-28
0.3344895920842889,Vastral,2023-04-02
0.3350290841381882,Vastral,2023-04-02
0.3484709234950959,Vastral,2023-04-17
0.3484541544517109,Vastral,2023-04-17
0.3338052005832769,Vastral,2023-04-22
0.3325665819104599,Vastral,2023-04-22
0.2845164625912972,Vastral,2023-04-27
0.2852412349768677,Vastral,2023-04-27
0.3194721007834988,Vastral,2023-05-07
0.3202619209375984,Vastral,2023-05-07
0.3058528472948585,Vastral,2023-05-12
0.3054445020396661,Vastral,2023-05-12
0.2874639035377022,Vastral,2023-05-17
0.2858106673933703,Vastral,2023-05-17
0.2676166656360809,Vastral,2023-05-22
0.2685682584532086,Vastral,2023-05-22
0.1771511257769799,Vastral,2023-05-27
0.1753080710681397,Vastral,2023-05-27
0.5642011889000704,Vastral,2023-10-04
0.563576771847387,Vastral,2023-10-04
0.4344343179529045,Vastral,2023-10-09
