area,no2_mean,no2_min,no2_max,no2_std,no2_count,date
Prahlad Nagar,0.0001599573270344727,8.845551651157699e-05,0.0002725048144189,4.67805928188685e-05,46,2018-10-01
Prahlad Nagar,0.0001782673101031,0.0001174362623647,0.0002780105366777,3.187954512611473e-05,45,2018-11-01
Prahlad Nagar,0.00017962853063602,0.000105776663986,0.0002738753543283,3.7577578544791206e-05,50,2018-12-01
Prahlad Nagar,0.0001819402924144595,9.538437734590845e-05,0.0004076196154598,5.817577108609806e-05,53,2019-01-01
Prahlad Nagar,0.00013856739735491712,7.154444991920555e-05,0.0002399305960089,4.374096441614004e-05,44,2019-02-01
Prahlad Nagar,0.0001403269671197545,7.120232613072312e-05,0.0003395209205331,4.934346757687495e-05,50,2019-03-01
Prahlad Nagar,0.0001214753504800971,8.787051046965644e-05,0.0001977721685906,2.4926019340248293e-05,54,2019-04-01
Prahlad Nagar,0.00010190623454896831,7.608516001819844e-05,0.0001463302973744,1.3575619361573108e-05,54,2019-05-01
Prahlad Nagar,9.961773748861266e-05,7.45633100638777e-05,0.0001331436651526,1.2053505471811119e-05,47,2019-06-01
Prahlad Nagar,0.00010006556655312623,5.703321026637002e-05,0.0002035756334483,2.6736976409317904e-05,46,2019-07-01
Prahlad Nagar,8.432877051357888e-05,4.903424717707459e-05,0.0001308521404944,1.8397511417565225e-05,54,2019-08-01
Prahlad Nagar,9.15143975129372e-05,6.074741448952312e-05,0.0001424315740915,1.82359768022887e-05,53,2019-09-01
Prahlad Nagar,0.0001363439208342734,5.424903968794998e-05,0.0002210655646177,4.2767945280754685e-05,54,2019-10-01
Prahlad Nagar,0.00014245481525863824,8.915649120436474e-05,0.0002371872349667,3.792786714265885e-05,46,2019-11-01
Prahlad Nagar,0.000133565337951719,8.613424142822623e-05,0.0001957085671583,2.826770389235678e-05,49,2019-12-01
Prahlad Nagar,0.00013670347205916073,4.9247925941175016e-05,0.0002491309801912,4.158660419026176e-05,49,2020-01-01
Prahlad Nagar,0.00014039022746038508,8.154043003743254e-05,0.000260658096522,4.035722033568526e-05,45,2020-02-01
Prahlad Nagar,0.00011895227351675643,6.493531549406065e-05,0.0003444054768571,5.836482448325752e-05,47,2020-03-01
Prahlad Nagar,8.095214131591625e-05,5.935096361016349e-05,0.0001037918941158,9.864973392704399e-06,49,2020-04-01
Prahlad Nagar,7.86032609554587e-05,6.154163565953118e-05,9.47379958233705e-05,7.319354638701541e-06,52,2020-05-01
Prahlad Nagar,9.821748137965443e-05,7.27824100074817e-05,0.0001448404903528,1.8964750008863612e-05,51,2020-06-01
Prahlad Nagar,8.056736423079405e-05,4.748366700369452e-05,0.0001313511371435,1.5491198592006837e-05,44,2020-07-01
Prahlad Nagar,7.427708242924037e-05,4.988298849825073e-05,0.0001258027074617,1.3570250352713058e-05,53,2020-08-01
Prahlad Nagar,8.813251298866918e-05,5.891426966559933e-05,0.0001617119313937,2.291227064471629e-05,49,2020-09-01
Prahlad Nagar,0.00012823099228893606,7.123505429167862e-05,0.0002231384181455,4.647154381589447e-05,53,2020-10-01
Prahlad Nagar,0.00013230258955515022,7.605683725318145e-05,0.0002970545083138,4.253317653759532e-05,50,2020-11-01
Prahlad Nagar,0.00018814136830534042,0.0001158025192156,0.0003681434234975,6.0335638509026086e-05,47,2020-12-01
Prahlad Nagar,0.00019384276090956662,8.344815192046607e-05,0.0003824170063709,6.22830485766756e-05,49,2021-01-01
Prahlad Nagar,0.00017117501902706654,8.324105454883543e-05,0.0003310025784297,6.200657984718721e-05,47,2021-02-01
Prahlad Nagar,0.0001724472104292052,7.903595212551297e-05,0.0006048195305742,9.194922347669384e-05,50,2021-03-01
Prahlad Nagar,0.00012602146833323345,8.601371491960266e-05,0.0002478462344346,4.240711097350742e-05,53,2021-04-01
Prahlad Nagar,0.0001004717084316658,6.973979360048308e-05,0.0001647239741467,1.642831447964081e-05,54,2021-05-01
Prahlad Nagar,9.520378687629862e-05,5.687173390662432e-05,0.0001313472075625,1.253844576806143e-05,49,2021-06-01
Prahlad Nagar,9.881855910470705e-05,6.735464218995775e-05,0.0001607349039048,2.0523162207324144e-05,54,2021-07-01
Prahlad Nagar,9.210210240755487e-05,6.827326891442893e-05,0.0001305966288783,1.3347205131510695e-05,49,2021-08-01
Prahlad Nagar,9.254770494159036e-05,6.70683969286485e-05,0.0001434655775576,1.4649508346151677e-05,47,2021-09-01
Prahlad Nagar,0.00013620462041301853,7.675038068554695e-05,0.000239427332417,4.533525722515038e-05,51,2021-10-01
Prahlad Nagar,0.00015710440720053277,8.603823338217642e-05,0.0003322131556711,4.287596742540253e-05,54,2021-11-01
Prahlad Nagar,0.00013962016670035054,6.885783967100759e-05,0.0002573295349095,3.8315965951265306e-05,52,2021-12-01
Prahlad Nagar,0.0001584318992518154,7.561415758185911e-05,0.0002659120770692,4.6027995923143886e-05,49,2022-01-01
Prahlad Nagar,0.00014918200816195013,8.617961351217985e-05,0.0003389414260653,5.308132875676803e-05,45,2022-02-01
Prahlad Nagar,0.00012724965817174173,7.386235665762926e-05,0.0002283396924621,4.364309606143536e-05,51,2022-03-01
Prahlad Nagar,0.00010708615701524773,8.16686801570163e-05,0.0001386148421821,1.3523429171685717e-05,49,2022-04-01
Prahlad Nagar,8.773249717725314e-05,5.946943908991721e-05,0.0001128084980778,1.0820778525835787e-05,51,2022-05-01
Prahlad Nagar,0.00010323889775184471,8.519661700688103e-05,0.0001601622934686,1.5982293635720486e-05,48,2022-06-01
Prahlad Nagar,8.547063858042546e-05,3.609323446302999e-05,0.0001487473782616,2.505325425097119e-05,50,2022-07-01
Prahlad Nagar,8.032058195034028e-05,5.677172453168737e-05,0.0001350894592903,1.988983857047076e-05,51,2022-08-01
Prahlad Nagar,9.661858720054278e-05,6.698586974999815e-05,0.0001439363819206,2.1229904846474894e-05,51,2022-09-01
Prahlad Nagar,0.00015592833333135175,7.349346209434892e-05,0.0003463802859188,5.3705654914522124e-05,52,2022-10-01
Prahlad Nagar,0.0001975544210780826,0.0001239607663592,0.0003433115483498,4.0421485826385176e-05,46,2022-11-01
Prahlad Nagar,0.00017175418508355252,8.775691333934562e-05,0.0003818496685779,4.590684467184028e-05,77,2022-12-01
Prahlad Nagar,0.00016388541669466112,9.492881844315916e-05,0.0003534821199693,4.670785697485085e-05,170,2023-01-01
Prahlad Nagar,0.00018366722990087326,0.000100478811115,0.0003627409235027,5.1689711472729234e-05,213,2023-02-01
Prahlad Nagar,0.00014851169018433665,9.013762086340676e-05,0.0002521691175586,4.024604218469411e-05,120,2023-03-01
Prahlad Nagar,0.0001209924896948421,6.566952652064398e-05,0.0001989199663512,2.7069833885218727e-05,49,2023-04-01
Prahlad Nagar,0.00011296244003831044,7.940781654108534e-05,0.0002545580972329,2.8624356000661996e-05,51,2023-05-01
Prahlad Nagar,0.00010009403033196843,6.282179597883414e-05,0.0001467378984708,1.9613035495802546e-05,49,2023-06-01
Prahlad Nagar,8.883971172210178e-05,6.912519202638366e-05,0.0001448974303721,1.615564226866157e-05,49,2023-07-01
Prahlad Nagar,7.554265611562546e-05,5.948915027117927e-05,9.632578339898531e-05,9.276475692145885e-06,51,2023-08-01
Prahlad Nagar,0.00010322859924041403,7.35728463041501e-05,0.0001870771601885,2.551272924120969e-05,47,2023-09-01
Prahlad Nagar,0.00015272162100302253,8.282889029941132e-05,0.0003377565750129,6.10913380423938e-05,49,2023-10-01
Prahlad Nagar,0.00016156742715349727,9.810853508046928e-05,0.0003192302559658,4.745383840180091e-05,48,2023-11-01
Prahlad Nagar,0.00014045234262520713,8.538203582719789e-05,0.0002384744014554,3.845442685990794e-05,52,2023-12-01
Prahlad Nagar,0.00016027199882127214,9.040068524177748e-05,0.0003707332393649,5.4522346296867095e-05,51,2024-01-01
Prahlad Nagar,0.00014012351707739598,5.708686840964437e-05,0.0002620374548724,4.684990326347053e-05,50,2024-02-01
Prahlad Nagar,0.000131510338632878,7.947891232690455e-05,0.0002304632731408,4.2324608936269854e-05,50,2024-03-01
Prahlad Nagar,0.00011267930822550604,7.18117985999369e-05,0.0002155846785348,3.927050425509059e-05,46,2024-04-01
Prahlad Nagar,0.00010879075967227216,5.5426689242220434e-05,0.0001670993935851,2.1614763819594457e-05,53,2024-05-01
Prahlad Nagar,0.00010223166968826303,6.347481394188164e-05,0.0001251382105847,1.5685800669029473e-05,51,2024-06-01
Prahlad Nagar,8.621509381194285e-05,5.638440251026047e-05,0.0001408969519453,1.8000782421532797e-05,47,2024-07-01
Prahlad Nagar,7.322410209447792e-05,5.276243182895463e-05,9.851732344760149e-05,1.0420846012257032e-05,53,2024-08-01
Prahlad Nagar,8.243100083802533e-05,4.612049619462514e-05,0.0001155657115644,1.6027211597016527e-05,50,2024-09-01
Prahlad Nagar,0.00015486603404791258,5.319118510448624e-05,0.000267150565669,5.318869963005363e-05,52,2024-10-01
Prahlad Nagar,0.0001638226415152552,7.036024266049189e-05,0.0002519551781005,3.252658146897273e-05,46,2024-11-01
Prahlad Nagar,0.00014111002796288668,7.159225060603096e-05,0.0001909294294427,2.5592109195040066e-05,49,2024-12-01
Prahlad Nagar,0.00014762381579489894,8.065783908959354e-05,0.0002860893377673,4.6067146396735234e-05,51,2025-01-01
Prahlad Nagar,0.00013627487643190248,6.844099375123911e-05,0.000219567111344,3.721752187877572e-05,51,2025-02-01
Prahlad Nagar,0.00014616294017062636,8.585975239851585e-05,0.0002435685872695,4.805708933602382e-05,68,2025-03-01
Prahlad Nagar,0.00010991923716624219,7.51508196117068e-05,0.0002449886547089,2.7794504072081623e-05,87,2025-04-01
Prahlad Nagar,0.00011395156051858068,8.863688506752996e-05,0.0001493628579831,1.5042603625695273e-05,80,2025-05-01
Prahlad Nagar,9.563754751677867e-05,6.398584497597942e-05,0.0001503940871124,1.8779656517983302e-05,59,2025-06-01
Prahlad Nagar,8.10790080865268e-05,6.344273335599094e-05,0.0001004770627666,8.795362396752098e-06,54,2025-07-01
Prahlad Nagar,8.11285052020981e-05,6.078724753218634e-05,0.0001157527876275,1.4018200777905893e-05,53,2025-08-01
Prahlad Nagar,8.827933429219489e-05,6.025754746487726e-05,0.0001448968899559,1.5352488011177216e-05,63,2025-09-01
Prahlad Nagar,0.00011233471849167636,5.527736275172569e-05,0.0002725406482585,4.499781995392786e-05,57,2025-10-01
Prahlad Nagar,0.000153759884374387,7.373715376992716e-05,0.0003293610007531,5.109075438686382e-05,47,2025-11-01
Prahlad Nagar,0.000187407705537404,0.0001115311472671,0.0003918521467197,5.2567974158962576e-05,50,2025-12-01
Prahlad Nagar,0.00013612997790762933,7.769596220436799e-05,0.0002300214820074,3.326792499755025e-05,51,2026-01-01
Prahlad Nagar,0.0001362660362256145,7.03254845575542e-05,0.0002293077125782,3.6005468693188595e-05,48,2026-02-01
Prahlad Nagar,0.00011659504993316298,8.22401002865436e-05,0.0002067626509203,3.1299747131507127e-05,35,2026-03-01
Ranip,0.00010830468278227863,5.465429348120445e-05,0.0002283299400005,3.8012559195148473e-05,36,2018-07-01
Ranip,9.385601381299929e-05,6.688540430892298e-05,0.0002523302226386,3.348993286841915e-05,40,2018-08-01
Ranip,0.00010472822267685165,6.222289180365283e-05,0.00021692559158,3.397912473143561e-05,45,2018-09-01
Ranip,0.00017549821954454566,0.000106535006208,0.0003662551753222,6.249383697675121e-05,46,2018-10-01
Ranip,0.00016670529494170668,0.0001167992013506,0.0002801411886953,4.092565601043767e-05,45,2018-11-01
Ranip,0.00016423710278876575,7.272481699365558e-05,0.0002806684397311,5.207144744101252e-05,50,2018-12-01
Ranip,0.00017034911686146382,9.52757476404182e-05,0.0004320911779818,6.154882190002548e-05,52,2019-01-01
Ranip,0.0001389766962124312,6.113409326796521e-05,0.0002951482446991,5.6453549660721706e-05,44,2019-02-01
Ranip,0.0001395576071354591,8.271528396551268e-05,0.0003485292836558,4.481222740362943e-05,50,2019-03-01
Ranip,0.00013948638202798374,9.829934358282128e-05,0.0002438587835058,3.6872757211762614e-05,54,2019-04-01
Ranip,0.00011202161286053443,6.331793701974675e-05,0.0001464055375638,1.567706453741871e-05,54,2019-05-01
Ranip,0.00010646647190584393,7.672376579802638e-05,0.0001535422757408,1.3852550035345177e-05,48,2019-06-01
Ranip,0.00011005485178794274,6.59742800053209e-05,0.000186827837873,2.861920122351735e-05,46,2019-07-01
Ranip,8.834248703279075e-05,3.708981220691378e-05,0.000143038079841,2.0318968711605016e-05,54,2019-08-01
Ranip,9.607100322056664e-05,6.63804247556563e-05,0.0002073506979172,2.785124430682068e-05,53,2019-09-01
Ranip,0.0001280453432863447,7.021469981754857e-05,0.0003153974543767,4.8992433903935515e-05,54,2019-10-01
Ranip,0.0001319172645543631,7.737462390429334e-05,0.000218979720954,3.864941021234575e-05,46,2019-11-01
Ranip,0.00011224602348732887,7.469656594229873e-05,0.0002010007496013,2.6088441037606143e-05,49,2019-12-01
Ranip,0.00011748740315841637,5.273275865880666e-05,0.0002285431231576,3.080863018782635e-05,49,2020-01-01
Ranip,0.00013688508379190923,8.474863275795192e-05,0.0003909138031303,5.589169392840254e-05,46,2020-02-01
Ranip,0.00013437197023677104,6.652606069681957e-05,0.000429557584291,6.852600100378015e-05,46,2020-03-01
Ranip,8.252348881734551e-05,6.0309139371383935e-05,0.0001066192750825,1.0732274247847838e-05,50,2020-04-01
Ranip,8.291502710520155e-05,6.726827227498268e-05,0.0001113947456537,7.635660919504628e-06,53,2020-05-01
Ranip,0.00010166678477400498,7.52314765283007e-05,0.0001763585896697,1.924160490179271e-05,51,2020-06-01
Ranip,8.75744266628429e-05,5.070379819247507e-05,0.0001353046271995,1.9501071652560135e-05,44,2020-07-01
Ranip,7.589530776303446e-05,4.697549170234409e-05,0.0001193660947316,1.3836747268515397e-05,51,2020-08-01
Ranip,9.72542578890037e-05,6.68686620487668e-05,0.0001722230226732,2.5070098082433054e-05,49,2020-09-01
Ranip,0.00012039041373985797,7.190136394128225e-05,0.0002639056484704,3.5364938081411746e-05,53,2020-10-01
Ranip,0.00012888125859302253,7.506770247715126e-05,0.0002540102008378,3.767847549209176e-05,50,2020-11-01
Ranip,0.0001571627505367374,9.458479740528296e-05,0.0003153849090265,5.8173555144956724e-05,47,2020-12-01
Ranip,0.0001760351044302102,0.0001116579957734,0.0003280754955531,4.6326792923815e-05,49,2021-01-01
Ranip,0.00018686534658161918,0.0001066127224476,0.0004452377046258,7.576797074148213e-05,47,2021-02-01
Ranip,0.00019615459436022906,9.703184332465276e-05,0.0008315225864708,0.00013092916626673064,50,2021-03-01
Ranip,0.00014534758622265645,8.260988459461729e-05,0.0003215333561393,5.352990919008272e-05,53,2021-04-01
Ranip,0.00011852599018004772,6.103102567662368e-05,0.0002808576833364,3.691157497341694e-05,54,2021-05-01
Ranip,0.00010483501107085113,7.132718875939596e-05,0.00016802707203,1.838254402690625e-05,49,2021-06-01
Ranip,0.0001017124226536554,6.9073292252161e-05,0.0001535655990307,2.1993644818364225e-05,54,2021-07-01
Ranip,9.851046489980645e-05,6.013252733765437e-05,0.0001779554519487,2.409821732261153e-05,49,2021-08-01
Ranip,0.00010353565502829323,7.422428090085493e-05,0.0001764753134605,2.3121670109173715e-05,48,2021-09-01
Ranip,0.00013720136703310773,8.980860839207664e-05,0.0002657055447342,3.704052167180201e-05,52,2021-10-01
Ranip,0.00014247805650393968,8.544002048438347e-05,0.0003186608184254,4.4045304187009595e-05,54,2021-11-01
Ranip,0.00013570356852851678,6.322501442437777e-05,0.0004889509466001,6.196738888517089e-05,52,2021-12-01
Ranip,0.00016138840279611828,8.876650827003226e-05,0.0003406276225469,5.957299051756476e-05,49,2022-01-01
Ranip,0.00018178934336095216,0.0001003699936613,0.0005232428858416,8.422155676566247e-05,46,2022-02-01
Ranip,0.00014360674515815106,7.951166480780475e-05,0.0003041320436287,5.597192439925726e-05,51,2022-03-01
Ranip,0.00012314102200601933,7.85936660300638e-05,0.0001916672666642,2.1499940408616717e-05,49,2022-04-01
Ranip,9.771437213248171e-05,6.027884569139727e-05,0.0001260777805636,1.3567154519289949e-05,51,2022-05-01
Ranip,0.00011625739940564462,7.720920984869106e-05,0.0002518743854881,3.177138011368542e-05,48,2022-06-01
Ranip,8.988592128166787e-05,5.282245911075909e-05,0.0001700804628284,2.8436063936763405e-05,50,2022-07-01
Ranip,8.722498650654643e-05,5.146266175536178e-05,0.0001585656809985,2.3057405536435016e-05,52,2022-08-01
Ranip,0.0001031815925285833,6.865405780297329e-05,0.0002337183104827,3.0483109375145652e-05,52,2022-09-01
Ranip,0.00015087079679980745,7.877574535088337e-05,0.0002621512559091,4.979757321134366e-05,50,2022-10-01
Ranip,0.0001889890984519468,0.0001198110831805,0.0003581306809179,5.1958900701677094e-05,47,2022-11-01
Ranip,0.00015229967470044027,0.0001062448047323,0.0002239121615829,2.573440083652289e-05,77,2022-12-01
Ranip,0.00015791677912287383,9.259858410825272e-05,0.0003077921057773,4.130755699693118e-05,170,2023-01-01
Ranip,0.0001957762636285648,0.0001173528545597,0.0004188687016721,6.222426717969352e-05,213,2023-02-01
Ranip,0.00016428338606463668,0.0001052646985044,0.000393283063168,4.126015475702854e-05,120,2023-03-01
Ranip,0.00013296676245592523,7.381636856494188e-05,0.0002470676446016,3.3916720280961284e-05,50,2023-04-01
Ranip,0.00011964311983196032,7.669531181471044e-05,0.000258388770446,3.364826309957723e-05,50,2023-05-01
Ranip,0.00010864278366874496,6.142407792800271e-05,0.0001495524385011,2.1215168436291495e-05,49,2023-06-01
Ranip,9.68746927547158e-05,6.618966518146691e-05,0.0001555824497296,1.9260323149141125e-05,48,2023-07-01
Ranip,7.801598805410375e-05,5.529750461150388e-05,0.0001015271655819,1.0522335829890593e-05,51,2023-08-01
Ranip,0.00010267879286887595,7.463879592252756e-05,0.0001556466600745,1.5236774556161964e-05,47,2023-09-01
Ranip,0.00015174187438435105,8.89943985384652e-05,0.0002534821396693,4.690801766613574e-05,48,2023-10-01
Ranip,0.00015293320704676405,9.170388963136218e-05,0.0004422087660282,6.35327934674433e-05,49,2023-11-01
Ranip,0.0001224022537990996,6.741163815605869e-05,0.0002021808402884,3.2602029476733836e-05,52,2023-12-01
Ranip,0.0001441698193743089,7.639779792892615e-05,0.0003259340531479,4.879981467385856e-05,52,2024-01-01
Ranip,0.00012750398130312662,6.251694808560999e-05,0.0002440094443972,3.951701151394584e-05,51,2024-02-01
Ranip,0.00013209352827243777,8.149692010836158e-05,0.0002055283257504,3.206337539595503e-05,49,2024-03-01
Ranip,0.00012691291246882548,7.555488722062591e-05,0.0002756073280744,4.269126122431127e-05,46,2024-04-01
Ranip,0.00011343165260853142,7.250708866947892e-05,0.0001941378484106,2.2910398866782054e-05,53,2024-05-01
Ranip,0.00010849981286644312,6.109431330513873e-05,0.000184407263375,2.0490040148606596e-05,51,2024-06-01
Ranip,9.233935131522563e-05,5.996362436874696e-05,0.0001582709519425,2.4750069034185722e-05,47,2024-07-01
Ranip,7.867684262448304e-05,5.322498348947848e-05,0.0001334887566036,1.4442790983014269e-05,52,2024-08-01
Ranip,8.911258303576384e-05,5.234338997319813e-05,0.0001287373616829,1.783142581696946e-05,51,2024-09-01
Ranip,0.00013944171198529244,4.514587755394721e-05,0.0002717274985566,4.866706779377955e-05,52,2024-10-01
Ranip,0.0001469651844197485,8.331577989673696e-05,0.0002603386205069,3.6804958025297556e-05,46,2024-11-01
Ranip,0.0001336625591461383,8.006365256426031e-05,0.000251242626707,3.3298383885371034e-05,48,2024-12-01
Ranip,0.00013624046071138528,7.360270835121374e-05,0.0002557987860959,4.124041588931675e-05,51,2025-01-01
Ranip,0.0001314300554074602,8.258075104095257e-05,0.0001943040577892,2.9956727854156706e-05,51,2025-02-01
Ranip,0.0001434255057967429,7.583479878138768e-05,0.0003703348271083,5.774210121200634e-05,68,2025-03-01
Ranip,0.00011672743063251608,7.969006525259013e-05,0.0002170105872211,2.6578442555407856e-05,86,2025-04-01
Ranip,0.0001276682803521889,7.58002006519178e-05,0.0001644076999352,1.7500234128994345e-05,80,2025-05-01
Ranip,0.00010080427393596212,6.431698007302218e-05,0.0001452890574,1.741644239891026e-05,60,2025-06-01
Ranip,8.422755776317773e-05,6.199235289055156e-05,0.0001199958933284,1.1449050532870528e-05,54,2025-07-01
Ranip,8.232748700598927e-05,6.009728167553004e-05,0.0001167468384858,1.3307884588228335e-05,53,2025-08-01
Ranip,9.536124517552157e-05,6.136059766431662e-05,0.0001456137764376,1.7572609874081257e-05,61,2025-09-01
Ranip,0.00011329148574503852,7.214812407381035e-05,0.0002783862523581,3.434118474281751e-05,56,2025-10-01
Ranip,0.00013172997860536083,7.70134502090577e-05,0.0002640024782759,4.073787473796266e-05,47,2025-11-01
Ranip,0.00016557722596989203,0.0001042904432204,0.0003057953720691,4.277936832304169e-05,50,2025-12-01
Ranip,0.00012134257982459783,8.173693399604287e-05,0.000186193805961,2.5800884529389522e-05,50,2026-01-01
Ranip,0.000129251628624595,6.656128665327611e-05,0.0002167749470014,3.5108886242642536e-05,48,2026-02-01
Ranip,0.00012951694411999254,9.605508967072264e-05,0.0002155414538912,3.091780860927086e-05,35,2026-03-01
Sabarmati,0.00012723986777856257,6.358883547363803e-05,0.0002248923892281,5.310753911312354e-05,36,2018-07-01
Sabarmati,9.722164147810018e-05,6.757334871029988e-05,0.0002510488266125,3.404104113626475e-05,40,2018-08-01
Sabarmati,0.00011230574575431289,6.640349390065526e-05,0.0002144419591988,3.7108596175170596e-05,46,2018-09-01
Sabarmati,0.00018058042380923262,0.0001063543243575,0.0004272566876498,7.068969059781566e-05,46,2018-10-01
Sabarmati,0.00015706837425527776,0.0001049996288959,0.0003276307187974,5.418096003913956e-05,45,2018-11-01
Sabarmati,0.00015541857508205044,7.843428351345105e-05,0.0002730244607103,4.9852642114518305e-05,50,2018-12-01
Sabarmati,0.00016195083786367645,9.390739473371636e-05,0.0005024689306322,6.605515904657634e-05,52,2019-01-01
Sabarmati,0.00014359467589029423,6.074840348446742e-05,0.0003205965142128,5.468312599716939e-05,44,2019-02-01
Sabarmati,0.00014585123432196603,8.53597118126232e-05,0.0003485292836558,4.9865549750719554e-05,50,2019-03-01
Sabarmati,0.0001448027808023648,0.0001022053621943,0.0002429022837016,3.334629364339742e-05,54,2019-04-01
Sabarmati,0.00012337308790723837,6.346781308346494e-05,0.0001561565976618,1.8256562736532895e-05,54,2019-05-01
Sabarmati,0.00011282777561109423,7.912249341350326e-05,0.0001633347419556,1.64252171151295e-05,47,2019-06-01
Sabarmati,0.00011148013785914108,6.259879713692991e-05,0.0002022683309377,2.836065868402783e-05,46,2019-07-01
Sabarmati,9.172220842185482e-05,4.022012194440078e-05,0.000143038079841,1.8842721777950294e-05,54,2019-08-01
Sabarmati,9.761088831897946e-05,6.870169723749072e-05,0.0002110280584982,2.7204555605715924e-05,53,2019-09-01
Sabarmati,0.00011647064640266166,7.589752941322e-05,0.0003215051493747,3.9753241205972795e-05,54,2019-10-01
Sabarmati,0.00012252830567906916,7.387689384458248e-05,0.0001891317204509,2.9664078759913904e-05,46,2019-11-01
Sabarmati,0.00010791015161910871,7.04199483152479e-05,0.0002137666132111,2.6666721533830352e-05,49,2019-12-01
Sabarmati,0.00011633737025678287,5.144082983952512e-05,0.0001858646071676,2.59307361553993e-05,49,2020-01-01
Sabarmati,0.00014018500283644497,7.734027765233129e-05,0.0003836573017041,6.455347097015187e-05,46,2020-02-01
Sabarmati,0.00013448998558000761,7.173875707742039e-05,0.0003899671198182,6.820620488308344e-05,46,2020-03-01
Sabarmati,8.229002351526981e-05,6.031266109155028e-05,0.0001048404160779,9.92572712079309e-06,50,2020-04-01
Sabarmati,8.655090872670416e-05,6.62066660528656e-05,0.0001226040179902,1.0685388337450386e-05,53,2020-05-01
Sabarmati,0.0001051895904178395,7.734289899185881e-05,0.0001725806586608,2.0218316196114104e-05,51,2020-06-01
Sabarmati,8.898939871629126e-05,5.149322478397189e-05,0.0001377730348295,2.037715564702644e-05,44,2020-07-01
Sabarmati,7.619241342276059e-05,5.415941550759408e-05,9.971884148357032e-05,1.1582650695192307e-05,51,2020-08-01
Sabarmati,0.0001031039244760954,7.070258648118203e-05,0.0001909018600294,2.6880378493192497e-05,49,2020-09-01
Sabarmati,0.00012284374819355892,7.328193169086842e-05,0.0002623658093243,3.358330784092268e-05,53,2020-10-01
Sabarmati,0.00012412599828821733,7.588673562441258e-05,0.000278316962067,4.009508596122371e-05,50,2020-11-01
Sabarmati,0.0001481285002520861,9.022911030007766e-05,0.0003008314037776,4.507652460926234e-05,47,2020-12-01
Sabarmati,0.00017569820890795307,0.0001118964009849,0.000419880738711,6.228676594221515e-05,49,2021-01-01
Sabarmati,0.00017761855050204469,0.000106804821883,0.0005011230584758,7.825277187827207e-05,47,2021-02-01
Sabarmati,0.00020103182737043546,9.703184332467232e-05,0.0007008282267422,0.00010952645770209964,50,2021-03-01
Sabarmati,0.00015997000575424748,8.903353633698791e-05,0.0003098624164362,5.106092534541181e-05,53,2021-04-01
Sabarmati,0.00012433875394843652,5.771538600650215e-05,0.0004145004384234,4.6311842608924065e-05,54,2021-05-01
Sabarmati,0.00010929208294537057,7.748397955759648e-05,0.0001885046558646,2.0903379681640945e-05,49,2021-06-01
Sabarmati,0.00010382983204863181,6.837862846976088e-05,0.0001523159137765,2.2483885208183994e-05,54,2021-07-01
Sabarmati,0.00010331880483068418,6.069195046275294e-05,0.0001893758651082,2.8253537175838674e-05,49,2021-08-01
Sabarmati,0.00010617365396566629,7.197431651137871e-05,0.0001944174710898,2.6472381700519658e-05,48,2021-09-01
Sabarmati,0.00013568631567156917,9.92490549546962e-05,0.0002167985687134,3.095246014231228e-05,52,2021-10-01
Sabarmati,0.00013628164837208313,8.544465813226616e-05,0.0003350451946041,4.196160669172771e-05,54,2021-11-01
Sabarmati,0.00013669512680655077,6.206249343952848e-05,0.0007318883239034,9.166952814338751e-05,52,2021-12-01
Sabarmati,0.0001513158355525025,7.843766709278048e-05,0.0003406276227906,5.399525388991853e-05,49,2022-01-01
Sabarmati,0.00018132172338414782,0.0001107732586708,0.0005450672470034,7.814070226490918e-05,46,2022-02-01
Sabarmati,0.00014566799424559198,8.626269845993325e-05,0.0003209986249754,5.2595796045974175e-05,51,2022-03-01
Sabarmati,0.00014071130035534814,9.03489445190938e-05,0.000297397483268,3.690792103071927e-05,49,2022-04-01
Sabarmati,0.00011000426107364316,5.926947778789994e-05,0.0001446993754448,1.70687095603643e-05,51,2022-05-01
Sabarmati,0.00012261357964592372,7.720920984868835e-05,0.0002766042238715,3.885591751687575e-05,49,2022-06-01
Sabarmati,9.246519870795073e-05,5.534169620527126e-05,0.0001682010014272,2.643983468921962e-05,50,2022-07-01
Sabarmati,8.96164812524579e-05,5.651246465276624e-05,0.0001585624510111,2.1521568739843492e-05,52,2022-08-01
Sabarmati,0.00010567188680061779,6.911487784454086e-05,0.0001891494407152,2.3473856841631424e-05,52,2022-09-01
Sabarmati,0.00014213490374059338,7.914235299907655e-05,0.0002682187340832,4.044704120384278e-05,50,2022-10-01
Sabarmati,0.00017788793111523616,0.0001211151637232,0.0003477527958365,5.2037848425300186e-05,47,2022-11-01
Sabarmati,0.0001471991516672579,7.650803518721598e-05,0.0002561575348765,3.310770747542277e-05,78,2022-12-01
Sabarmati,0.00015173469287847388,7.395162657087415e-05,0.0002524367524611,4.096280585023505e-05,170,2023-01-01
Sabarmati,0.0002016172145740798,0.0001165890184122,0.0004188687016721,6.54470327571971e-05,213,2023-02-01
Sabarmati,0.00016313844930579364,6.902628222152217e-05,0.0004059940127728,4.508660678548678e-05,120,2023-03-01
Sabarmati,0.00014381721983933055,7.78626303169316e-05,0.0002186299100656,3.755754807514621e-05,50,2023-04-01
Sabarmati,0.00012910758533353614,7.596139153697908e-05,0.0003672861347042,4.4764177046712706e-05,50,2023-05-01
